group_id,mu,D_w_over_D_u,eta,gamma,beta1,stage_c_seed_count,stage_c_delta_min,stage_c_delta_max,stage_c_delta_mean,stage_c_delta_std,stage_c_interval_low,stage_c_interval_high,stage_c_group_conclusion,stage_d_delta,stage_d_tolerance,stage_d_status,final_group_conclusion,final_reason
mu=0.85|DwDu=100|eta=0.005|gamma=3.73|beta1=0.5,0.85,100.0,0.005,3.73,0.5,3,-0.0001530683493911611,-0.0001530683493911611,-0.0001530683493911611,0.0,-0.0006530683493911611,0.0003469316506088389,no_measurable_effect,nan,nan,not_required,no_measurable_effect,Stage C validation intervals overlap zero.
mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,3.73,0.5,3,0.0007245941789005839,0.0007245941789005839,0.0007245941789005839,0.0,0.00022459417890058385,0.0012245941789005839,rescue_supported,0.00024458269898269824,0.00075,ok,inconclusive_candidate,Stage D failed to preserve the Stage C sign beyond tolerance.
