stress,treatment,evolve_q,initial_n,initial_w,initial_q,frozen_q_value,solver,rtol,atol,T,n_eval,classification,persistent_predator,min_w,threshold_crossed,threshold_safe_persistent,finite_time_status,tail_mean_w,tail_min_w,tail_slope_w,tail_slope_floor_w,tail_mean_q,q_change_from_initial,final_n,final_w,final_q,min_z,physical,solver_success,notes
0.08135205555555558,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-5.628367330384256e-12,True,False,extinct_or_boundary_crossing,1.0662480679915493e-11,-5.628367330384256e-12,2.939985515810699e-14,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035555972,1.057602531122889e-11,0.672614741580259,0.7193446297857722,True,True,q frozen at q_star_s0
0.08135205555555558,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.1559872720402474,False,True,persistent_above_threshold,0.6416666669216899,0.6416666666048495,-8.948271643998504e-13,-0.00021388888897389663,0.4372097097993824,-0.23540503178087663,4.83333333339556,0.6416666666332379,0.4372097098342173,0.8064184409730057,True,True,q evolves under selection
0.08425748611111114,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,3.4970199607389017e-15,True,False,extinct_or_boundary_crossing,3.53222438782566e-14,3.4970199607389017e-15,-1.4274593580221486e-16,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561643,3.4970199607389017e-15,0.672614741580259,0.7193446310805551,True,True,q frozen at q_star_s0
0.08425748611111114,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.14037140540348764,False,True,persistent_above_threshold,0.6416666667305879,0.6416666666257795,1.5535079433943742e-13,-0.00021388888891019596,0.4288023872565132,-0.24381235432374582,4.833333333278477,0.641666666696166,0.42880238726303194,0.7915528484897598,True,True,q evolves under selection
0.0871629166666667,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-1.8941202630369902e-12,True,False,extinct_or_boundary_crossing,2.556719330381421e-13,-1.5973451680426548e-12,-7.595066099501994e-15,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035546804,-7.527800508632611e-13,0.672614741580259,0.7193446309406972,True,True,q frozen at q_star_s0
0.0871629166666667,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.1252927692069855,False,True,persistent_above_threshold,0.6416666666724963,0.641666666667114,-1.4352781546415434e-14,-0.00021388888889083208,0.42039506470464577,-0.25221967687561325,4.833333333332499,0.641666666667114,0.4203950647053546,0.7767024583581084,True,True,q evolves under selection
0.09006834722222225,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-1.3520835656390608e-14,True,False,extinct_or_boundary_crossing,-4.988519043466234e-15,-9.40203099802963e-15,1.1769365212169056e-17,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561164,-5.750070889028369e-16,0.672614741580259,0.7193446263223389,True,True,q frozen at q_star_s0
0.09006834722222225,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.11076949750786626,False,True,persistent_above_threshold,0.6416666664669557,0.6416666661740112,-6.235737033673536e-13,-0.00021388888882231856,0.4119877422486464,-0.2606269993316126,4.833333333378676,0.6416666666426026,0.41198774214216755,0.7619462527450392,True,True,q evolves under selection
0.09297377777777781,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,2.8641400755494606e-17,True,False,extinct_or_boundary_crossing,2.796854352912124e-16,2.8641400755494606e-17,-6.694507587619142e-19,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561363,2.8641400755494606e-17,0.672614741580259,0.7193446146950773,True,True,q frozen at q_star_s0
0.09297377777777781,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.09695867298339837,False,True,persistent_above_threshold,0.6416666668488344,0.6416666666461156,-8.497834111915316e-13,-0.00021388888894961148,0.40358041955232865,-0.2690343220279304,4.833333333340957,0.6416666666626007,0.40358041958081486,0.7472939381371907,True,True,q evolves under selection
