stress,lambda_value,n_star,w_star,q_star,zero_mode,max_real_growth,eigenvalues_real,eigenvalues_imag,within_discrete_mode_range,notes
0.11765625,8.436122626640653,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.05229219244730125,-4.623269747;-0.1214096241;-0.05229219245,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,8.773567531706279,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.0537478643341761,-4.626644332;-0.1250154899;-0.05374786433,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,9.111012436771906,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.055215634494694424,-4.630018916;-0.1286092575;-0.05521563449,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,9.448457341837532,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.056694480865738216,-4.633393501;-0.132191949;-0.05669448087,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,9.785902246903158,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.05818350234806383,-4.636768086;-0.1357644654;-0.05818350235,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,10.123347151968783,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.059681900411949075,-4.64014267;-0.1393276054;-0.05968190041,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,10.46079205703441,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.06118896409641923,-4.643517255;-0.1428820799;-0.0611889641,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,10.798236962100036,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.06270405767200113,-4.646891839;-0.1464285246;-0.06270405767,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,11.135681867165662,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.06422661041497355,-4.650266424;-0.1499675102;-0.06422661041,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,11.47312677223129,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.06575610807091467,-4.653641008;-0.153499551;-0.06575610807,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
