shape_label,gamma_r,gamma_a,gamma_b,stress,q0,w0_scale,classification,basin_label,tail_mean_w,tail_mean_q,q_change,physical,notes
all_concave,0.5,0.5,0.5,0.1584375,0.3,0.2,persistent_steady,persistent_basin,1.3093869639045916,-5.221789343482139e-13,-0.3000000000005222,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.3,0.5,persistent_steady,persistent_basin,1.3093869639069449,-5.465580502887773e-13,-0.30000000000054655,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.3,1.0,persistent_steady,persistent_basin,1.309386963905834,-5.590200748324779e-13,-0.300000000000559,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.3,1.5,persistent_steady,persistent_basin,1.3093869639062659,-5.499534789514545e-13,-0.30000000000054994,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,0.02,recovery_transient,transient_basin,1.112468587549559,-5.922384507901548e-13,-0.40000000000059227,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,0.05,recovery_transient,transient_basin,1.3087241268181518,-5.798865469187097e-13,-0.4000000000005799,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,0.1,recovery_transient,transient_basin,1.3093869635606172,-4.62856577819551e-13,-0.4000000000004629,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,0.2,recovery_transient,transient_basin,1.3093869638637496,-5.183448029911364e-13,-0.4000000000005184,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,0.5,recovery_transient,transient_basin,1.309386963836056,-5.209081191273491e-13,-0.40000000000052094,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,1.0,recovery_transient,transient_basin,1.3093869639557407,-5.16500261838496e-13,-0.4000000000005165,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.4,1.5,recovery_transient,transient_basin,1.3093869638557483,-5.212555772922326e-13,-0.40000000000052127,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,0.02,recovery_transient,transient_basin,0.009152676652598305,-5.647147116204371e-13,-0.5000000000005647,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,0.05,recovery_transient,transient_basin,0.08759792302826465,-5.866292263160102e-13,-0.5000000000005866,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,0.1,recovery_transient,transient_basin,0.27064636187771607,-5.879814882330804e-13,-0.500000000000588,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,0.2,recovery_transient,transient_basin,0.4302186410921404,-5.21099230606079e-13,-0.5000000000005211,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,0.5,recovery_transient,transient_basin,0.5731054777903765,-6.089894989834297e-13,-0.500000000000609,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,1.0,recovery_transient,transient_basin,0.6007016409333613,-5.912908049325296e-13,-0.5000000000005913,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.5,1.5,recovery_transient,transient_basin,0.5794834277706649,-5.931003533805975e-13,-0.5000000000005931,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,0.02,extinct_steady,extinct_basin,4.702320693949664e-05,-6.141271610467746e-13,-0.6000000000006142,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,0.05,recovery_transient,transient_basin,0.00010207114084523254,-5.8729145362852e-13,-0.6000000000005873,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,0.1,recovery_transient,transient_basin,0.0001796513669681388,-6.083615269414754e-13,-0.6000000000006084,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,0.2,recovery_transient,transient_basin,0.0002957370767760774,-5.626895693536781e-13,-0.6000000000005626,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,0.5,recovery_transient,transient_basin,0.0004532558093931225,-5.911754899412016e-13,-0.6000000000005912,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,1.0,recovery_transient,transient_basin,0.0004967634473265544,-5.633798181343742e-13,-0.6000000000005633,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.6,1.5,recovery_transient,transient_basin,0.0004639841256241809,-6.081974393341281e-13,-0.6000000000006082,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,0.02,extinct_steady,extinct_basin,7.025310752315851e-14,-5.913011884109762e-13,-0.7000000000005913,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,0.05,extinct_steady,extinct_basin,2.861130987104857e-13,-5.633498883302207e-13,-0.7000000000005633,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,0.1,extinct_steady,extinct_basin,5.703214691336928e-13,-5.623579530672792e-13,-0.7000000000005623,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,0.2,extinct_steady,extinct_basin,6.169573045836533e-13,-5.795977933023401e-13,-0.7000000000005796,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,0.5,extinct_steady,extinct_basin,2.0235590857742595e-13,-5.85367007169441e-13,-0.7000000000005854,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,1.0,extinct_steady,extinct_basin,1.2979530408254935e-12,-5.597634716797395e-13,-0.7000000000005597,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.7,1.5,extinct_steady,extinct_basin,-2.0747174358323134e-12,-5.610399087367218e-13,-0.700000000000561,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,0.02,extinct_steady,extinct_basin,1.1765359981792622e-14,-6.079919191427875e-13,-0.800000000000608,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,0.05,extinct_steady,extinct_basin,3.7805247289582475e-17,-5.63712766362582e-13,-0.8000000000005637,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,0.1,extinct_steady,extinct_basin,3.709587652823058e-16,-5.626169697031176e-13,-0.8000000000005627,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,0.2,extinct_steady,extinct_basin,-1.095989763328568e-14,-5.634382500306848e-13,-0.8000000000005635,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,0.5,extinct_steady,extinct_basin,-2.3386012429494724e-15,-5.90980083206656e-13,-0.800000000000591,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,1.0,extinct_steady,extinct_basin,2.2595611522869293e-16,-5.800047466643189e-13,-0.80000000000058,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.8,1.5,extinct_steady,extinct_basin,-1.5038498888679307e-14,-5.599499792817417e-13,-0.80000000000056,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,0.02,extinct_steady,extinct_basin,-8.163521127289981e-16,-5.820492631913931e-13,-0.9000000000005821,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,0.05,extinct_steady,extinct_basin,2.9423801287518312e-19,-5.805571689738403e-13,-0.9000000000005806,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,0.1,extinct_steady,extinct_basin,-8.174378512539072e-21,-5.623720438256583e-13,-0.9000000000005624,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,0.2,extinct_steady,extinct_basin,-6.287691877149583e-20,-1.661335674450669e-13,-0.9000000000001661,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,0.5,extinct_steady,extinct_basin,-1.2691937445251937e-21,-5.638524665998039e-13,-0.9000000000005639,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,1.0,extinct_steady,extinct_basin,4.778895746002086e-19,-5.911371454004799e-13,-0.9000000000005911,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.1584375,0.9,1.5,extinct_steady,extinct_basin,-6.277364795651745e-17,-5.911800935327067e-13,-0.9000000000005912,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,0.02,persistent_steady,persistent_basin,1.2791728418511716,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,0.05,persistent_steady,persistent_basin,1.2791728418510087,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,0.1,persistent_steady,persistent_basin,1.279172841851262,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,0.2,persistent_steady,persistent_basin,1.2791728418519843,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,0.5,persistent_steady,persistent_basin,1.2791728418510093,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,1.0,persistent_steady,persistent_basin,1.279172841850998,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.0,1.5,persistent_steady,persistent_basin,1.2791728418510089,0.0,0.0,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,0.02,persistent_steady,persistent_basin,1.2791728419203827,-5.293615912900164e-13,-0.10000000000052937,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,0.05,persistent_steady,persistent_basin,1.279172841846762,-5.635869041727345e-13,-0.1000000000005636,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,0.1,persistent_steady,persistent_basin,1.2791728418509682,-6.104757858919235e-13,-0.10000000000061048,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,0.2,persistent_steady,persistent_basin,1.2791728418507984,-4.586012453137358e-13,-0.10000000000045861,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,0.5,persistent_steady,persistent_basin,1.2791728419432644,-1.4059526645003553e-14,-0.10000000000001406,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,1.0,persistent_steady,persistent_basin,0.6416666495728134,0.0382369324701852,-0.06176306752981481,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.1,1.5,persistent_steady,persistent_basin,0.6416666448505601,0.03823693298560493,-0.06176306701439507,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,0.02,recovery_transient,transient_basin,0.8062147060712967,-5.011002641795294e-13,-0.2000000000005011,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,0.05,recovery_transient,transient_basin,1.2791725682499044,-5.311277457439331e-13,-0.20000000000053114,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,0.1,recovery_transient,transient_basin,1.2791728418619683,-5.187855258993249e-13,-0.2000000000005188,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,0.2,recovery_transient,transient_basin,1.2791728417823638,-5.222345873895129e-13,-0.20000000000052223,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,0.5,persistent_steady,persistent_basin,1.2791728421778632,-5.021827438429377e-13,-0.2000000000005022,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,1.0,persistent_steady,persistent_basin,1.2791728419130632,-5.35223895028629e-13,-0.20000000000053522,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.2,1.5,persistent_steady,persistent_basin,1.279172841854459,-5.309962291723391e-13,-0.200000000000531,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,0.02,recovery_transient,transient_basin,0.001346712603993643,-5.639315124939202e-13,-0.3000000000005639,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,0.05,recovery_transient,transient_basin,0.0036535210659199187,-5.631688298023394e-13,-0.30000000000056315,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,0.1,recovery_transient,transient_basin,0.008620954498818506,-4.505480589306362e-13,-0.3000000000004505,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,0.2,recovery_transient,transient_basin,0.03339103365573812,-4.487192957797211e-13,-0.3000000000004487,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,0.5,recovery_transient,transient_basin,0.3799130500748007,-4.642152424868799e-13,-0.30000000000046423,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,1.0,recovery_transient,transient_basin,0.46844875733467206,-4.680820141086894e-13,-0.30000000000046806,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.3,1.5,recovery_transient,transient_basin,0.42421718371414474,-4.635394299167769e-13,-0.3000000000004635,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,0.02,extinct_steady,extinct_basin,3.283090697923543e-05,-5.795140691062693e-13,-0.40000000000057956,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,0.05,extinct_steady,extinct_basin,7.850947170885255e-05,-6.079714075228792e-13,-0.400000000000608,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,0.1,recovery_transient,transient_basin,0.00014611387759964716,-6.08819734920955e-13,-0.40000000000060887,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,0.2,recovery_transient,transient_basin,0.00025365149500756546,-5.917120648483692e-13,-0.4000000000005917,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,0.5,recovery_transient,transient_basin,0.00042497856516828886,-5.636232621766208e-13,-0.4000000000005636,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,1.0,recovery_transient,transient_basin,0.00047939398766838924,-5.841273760022626e-13,-0.40000000000058417,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.4,1.5,recovery_transient,transient_basin,0.0004522984876333041,-5.829651749877815e-13,-0.400000000000583,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,0.02,extinct_steady,extinct_basin,4.698724718476732e-07,-5.631393685777257e-13,-0.5000000000005631,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,0.05,extinct_steady,extinct_basin,1.098899388556111e-06,-5.865052337053571e-13,-0.5000000000005865,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,0.1,extinct_steady,extinct_basin,2.0133231941577975e-06,-5.913774337279999e-13,-0.5000000000005914,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,0.2,extinct_steady,extinct_basin,3.430018801615493e-06,-5.625448441573822e-13,-0.5000000000005626,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,0.5,extinct_steady,extinct_basin,5.618718812141865e-06,-5.817776903692785e-13,-0.5000000000005818,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,1.0,extinct_steady,extinct_basin,6.313208689253285e-06,-5.46673066781439e-13,-0.5000000000005467,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.5,1.5,extinct_steady,extinct_basin,5.977612251852655e-06,-5.906996484885115e-13,-0.5000000000005907,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,0.02,extinct_steady,extinct_basin,7.516778453901687e-09,-6.079963516828473e-13,-0.6000000000006079,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,0.05,extinct_steady,extinct_basin,1.120804534959473e-08,-5.625371767088582e-13,-0.6000000000005625,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,0.1,extinct_steady,extinct_basin,1.4324385312435742e-08,-5.910300252342309e-13,-0.6000000000005911,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,0.2,extinct_steady,extinct_basin,2.570579877791161e-08,-5.625673291124097e-13,-0.6000000000005625,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,0.5,extinct_steady,extinct_basin,3.884388711475862e-08,-5.207227748550319e-13,-0.6000000000005207,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,1.0,extinct_steady,extinct_basin,4.267168250404139e-08,-5.913199968767121e-13,-0.6000000000005913,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.6,1.5,extinct_steady,extinct_basin,4.102692546691304e-08,-5.791330538708097e-13,-0.6000000000005791,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,0.02,extinct_steady,extinct_basin,-3.9835672958397324e-13,-5.827841733441962e-13,-0.7000000000005827,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,0.05,extinct_steady,extinct_basin,6.073134145429269e-13,-5.637703561510559e-13,-0.7000000000005637,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,0.1,extinct_steady,extinct_basin,8.458256021634268e-13,-5.623256996271239e-13,-0.7000000000005623,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,0.2,extinct_steady,extinct_basin,-1.824097958433955e-12,-5.632894982579768e-13,-0.7000000000005633,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,0.5,extinct_steady,extinct_basin,-4.295044670962831e-12,-5.922359429330937e-13,-0.7000000000005921,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,1.0,extinct_steady,extinct_basin,-2.6038137284732172e-12,-5.922040523137031e-13,-0.7000000000005921,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.7,1.5,extinct_steady,extinct_basin,5.535341455829287e-10,-5.615254025796547e-13,-0.7000000000005615,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,0.02,extinct_steady,extinct_basin,4.8893784312656305e-14,-5.596868214764791e-13,-0.8000000000005597,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,0.05,extinct_steady,extinct_basin,-9.17332516994194e-17,-5.623453159181166e-13,-0.8000000000005624,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,0.1,extinct_steady,extinct_basin,-1.6447626020095585e-15,-5.796251803599362e-13,-0.8000000000005797,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,0.2,extinct_steady,extinct_basin,-9.151234973146664e-14,-5.623618549109604e-13,-0.8000000000005624,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,0.5,extinct_steady,extinct_basin,-2.7025155066616988e-14,-5.625754733743644e-13,-0.8000000000005626,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,1.0,extinct_steady,extinct_basin,8.740184761191367e-15,-5.625909432567684e-13,-0.8000000000005626,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.8,1.5,extinct_steady,extinct_basin,2.8444641238899186e-14,-5.909106858852804e-13,-0.8000000000005909,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,0.02,extinct_steady,extinct_basin,1.9280184535189463e-19,-5.638187009064024e-13,-0.9000000000005638,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,0.05,extinct_steady,extinct_basin,-1.4140746057853406e-19,-5.80537268496165e-13,-0.9000000000005806,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,0.1,extinct_steady,extinct_basin,-3.6640337299943e-15,-5.626017963356337e-13,-0.9000000000005626,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,0.2,extinct_steady,extinct_basin,1.3578523702891564e-13,-5.910074096894027e-13,-0.900000000000591,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,0.5,extinct_steady,extinct_basin,2.992641569874784e-15,-5.928325049896034e-13,-0.9000000000005929,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,1.0,extinct_steady,extinct_basin,1.8162344795751002e-12,-5.843886963640844e-13,-0.9000000000005844,True,ode_solve_success
all_concave,0.5,0.5,0.5,0.16486816,0.9,1.5,extinct_steady,extinct_basin,5.885526998303278e-17,-5.810660723840546e-13,-0.9000000000005811,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,0.02,persistent_steady,persistent_basin,1.3093869639073143,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,0.05,persistent_steady,persistent_basin,1.3093869638963085,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,0.1,persistent_steady,persistent_basin,1.309386963907042,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,0.2,persistent_steady,persistent_basin,1.309386963907038,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,0.5,persistent_steady,persistent_basin,1.3093869639070377,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,1.0,persistent_steady,persistent_basin,1.3093869639070501,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.0,1.5,persistent_steady,persistent_basin,1.3093869639070383,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,0.02,declining_transient,transient_basin,0.6417589007101279,0.46275692259715023,0.3627569225971502,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,0.05,persistent_steady,persistent_basin,0.6416553660541091,0.4627657796143968,0.3627657796143968,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,0.1,persistent_steady,persistent_basin,0.6416646990906552,0.4627640498985315,0.3627640498985315,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,0.2,persistent_steady,persistent_basin,0.6416676055517929,0.46276402579644443,0.3627640257964444,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,0.5,persistent_steady,persistent_basin,0.6416677353657699,0.4627641668429608,0.36276416684296076,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,1.0,persistent_steady,persistent_basin,0.6416675788309041,0.4627642165641853,0.36276421656418534,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.1,1.5,persistent_steady,persistent_basin,0.6416675061630994,0.4627642321520501,0.3627642321520501,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,0.02,persistent_steady,persistent_basin,0.6416677030791611,0.4627640442064467,0.26276404420644667,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,0.05,persistent_steady,persistent_basin,0.6416665603270877,0.46276431680411295,0.26276431680411294,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,0.1,persistent_steady,persistent_basin,0.6416666414767778,0.46276429196488855,0.26276429196488854,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,0.2,persistent_steady,persistent_basin,0.6416666765434117,0.462764291444692,0.262764291444692,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,0.5,persistent_steady,persistent_basin,0.6416666775983302,0.4627642933097991,0.2627642933097991,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,1.0,persistent_steady,persistent_basin,0.6416666732283052,0.4627642935650905,0.2627642935650905,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.2,1.5,persistent_steady,persistent_basin,0.6416666735964071,0.4627642938736512,0.2627642938736512,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,0.02,persistent_steady,persistent_basin,0.6416678074889193,0.46276411965478015,0.16276411965478016,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,0.05,persistent_steady,persistent_basin,0.6416666068855574,0.4627642962057356,0.16276429620573563,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,0.1,persistent_steady,persistent_basin,0.6416666763957096,0.46276429275289255,0.16276429275289256,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,0.2,persistent_steady,persistent_basin,0.6416666674187541,0.462764294194362,0.162764294194362,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,0.5,persistent_steady,persistent_basin,0.6416666665035626,0.4627642939271225,0.1627642939271225,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,1.0,persistent_steady,persistent_basin,0.6416666648586998,0.46276429419742926,0.16276429419742927,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.3,1.5,persistent_steady,persistent_basin,0.6416666652312145,0.46276429414593134,0.16276429414593135,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,0.02,persistent_steady,persistent_basin,0.6416613687435767,0.4627643778091926,0.06276437780919258,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,0.05,persistent_steady,persistent_basin,0.6416665582881388,0.4627643163518746,0.06276431635187457,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,0.1,persistent_steady,persistent_basin,0.6416666783888116,0.4627642922707557,0.0627642922707557,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,0.2,persistent_steady,persistent_basin,0.6416666663751085,0.4627642942463378,0.06276429424633778,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,0.5,persistent_steady,persistent_basin,0.6416666675446652,0.4627642937565162,0.06276429375651615,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,1.0,persistent_steady,persistent_basin,0.6416666656686484,0.46276429392627855,0.06276429392627852,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.4,1.5,persistent_steady,persistent_basin,0.6416666669070803,0.46276429388224294,0.06276429388224292,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,0.02,declining_transient,transient_basin,0.6417784672504915,0.46275112376260824,-0.03724887623739176,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,0.05,persistent_steady,persistent_basin,0.6416667743393772,0.46276397656296087,-0.037236023437039134,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,0.1,persistent_steady,persistent_basin,0.6416665552929304,0.46276430946303415,-0.03723569053696585,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,0.2,persistent_steady,persistent_basin,0.6416666728143289,0.4627642936429921,-0.0372357063570079,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,0.5,persistent_steady,persistent_basin,0.6416666663386464,0.46276429392062707,-0.03723570607937293,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,1.0,persistent_steady,persistent_basin,0.6416666669734724,0.4627642938135732,-0.0372357061864268,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.5,1.5,persistent_steady,persistent_basin,0.6416666662025441,0.4627642939008711,-0.03723570609912891,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.6,0.02,declining_transient,transient_basin,0.6493698287413752,0.46249999549414306,-0.13750000450585692,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.6,0.05,declining_transient,transient_basin,0.6417361928519723,0.46273294132636583,-0.13726705867363415,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.6,0.1,persistent_steady,persistent_basin,0.6416549940498127,0.462766241413951,-0.13723375858604897,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.6,0.2,persistent_steady,persistent_basin,0.6416673732063292,0.46276425789941933,-0.13723574210058065,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.6,0.5,persistent_steady,persistent_basin,0.64166667057301,0.46276429087679893,-0.13723570912320104,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.6,1.0,persistent_steady,persistent_basin,0.6416666790143862,0.4627642925480722,-0.13723570745192776,True,ode_solve_success
