run_id,stage,scenario,model_type,evolve,stress,seed,time,mean_n,mean_w,mean_q,var_q,spatial_growth,meanfield_growth,spatial_covariance_bonus,cov_w_q,cov_w_bq,cov_w_prey_gain,persistent_window_label
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,0.0,4.833333333280862,0.6416666666967904,0.6726147415697105,1.0171530379113635e-10,-7.541150232396343e-11,-3.6974983262083777e-13,-7.504175249134259e-11,4.513326038373479e-13,-2.7079956230350024e-14,-8.639330169439471e-12,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,5.0,4.833333340541548,0.6416666625186941,0.6726147415697105,1.0171530379113635e-10,3.895110146696248e-10,3.76913584016355e-10,1.2597430653269782e-11,-4.457232202748976e-11,2.6743393216492364e-12,1.6303702542680545e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,10.0,4.833333361773448,0.6416666505736561,0.6726147415697105,1.0171530379113635e-10,1.425690852244144e-09,1.411659535083832e-09,1.4031317160312003e-11,-5.290615290594072e-11,3.1743691743563802e-12,1.9795105365944868e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,15.0,4.833333378996794,0.6416666408846052,0.6726147415697105,1.0171530379113635e-10,2.264961549315678e-09,2.250850848991146e-09,1.4110700324532197e-11,-5.5686947627943854e-11,3.3412168576766218e-12,2.1111768182869563e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,20.0,4.8333333910815135,0.641666634086469,0.6726147415697105,1.0171530379113635e-10,2.8536493939277947e-09,2.8396263517998004e-09,1.4023042127994314e-11,-5.688997493383206e-11,3.4133984960299445e-12,2.1727846593921566e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,25.0,4.833333399215681,0.6416666295107298,0.6726147415697105,1.0171530379113635e-10,3.249853441574564e-09,3.235914761350666e-09,1.3938680223897907e-11,-5.747733814726817e-11,3.4486402888361284e-12,2.2044505140145633e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,30.0,4.833333404608036,0.6416666264773734,0.6726147415697105,1.0171530379113635e-10,3.5124985978036634e-09,3.4986192696656614e-09,1.3879328138002039e-11,-5.778347757330029e-11,3.467008654398066e-12,2.221542893899524e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,35.0,4.833333408159788,0.6416666244794187,0.6726147415697105,1.0171530379113635e-10,3.6854919608149494e-09,3.6716509844824595e-09,1.384097633248987e-11,-5.794961853436415e-11,3.4769771120619036e-12,2.23105141802009e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,40.0,4.833333410491711,0.6416666231676552,0.6726147415697105,1.0171530379113635e-10,3.79907173706174e-09,3.785254730858259e-09,1.3817006203481262e-11,-5.8042297845145103e-11,3.482537870708764e-12,2.2364526507891707e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,45.0,4.833333412019798,0.6416666223080717,0.6726147415697105,1.0171530379113635e-10,3.873499806889598e-09,3.8596975385235074e-09,1.3802268366090478e-11,-5.8095044009309795e-11,3.4857026405586476e-12,2.2395689924779137e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,50.0,4.833333413019763,0.6416666217455707,0.6726147415697105,1.0171530379113635e-10,3.922205028969704e-09,3.908411738240909e-09,1.3793290728795528e-11,-5.812552597445728e-11,3.4875315584674996e-12,2.241389150262959e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,55.0,4.83333341367341,0.6416666213778808,0.6726147415697105,1.0171530379113635e-10,3.95404242724359e-09,3.940254654877804e-09,1.3787772365786186e-11,-5.81433556723895e-11,3.4886013403434324e-12,2.2424628370071453e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,60.0,4.8333334141002835,0.6416666211377562,0.6726147415697105,1.0171530379113635e-10,3.974834423775556e-09,3.9610499944590646e-09,1.3784429316491161e-11,-5.8153887388652306e-11,3.4892332433192014e-12,2.243101415968823e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,65.0,4.833333414378835,0.641666620981066,0.6726147415697105,1.0171530379113635e-10,3.988402067797188e-09,3.974619709866195e-09,1.3782357930993085e-11,-5.816015888761426e-11,3.489609533256919e-12,2.2434838527027233e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,70.0,4.833333414560471,0.6416666208788921,0.6726147415697105,1.0171530379113635e-10,3.997249250920258e-09,3.983468183101311e-09,1.3781067818946758e-11,-5.816391897802304e-11,3.489835138681446e-12,2.243714247879808e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,75.0,4.8333334146788385,0.641666620812309,0.6726147415697105,1.0171530379113635e-10,4.0030147035516464e-09,3.989234327707405e-09,1.3780375844241258e-11,-5.816618644557735e-11,3.4899711867347043e-12,2.2438537576426662e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,80.0,4.833333414755931,0.6416666207689429,0.6726147415697105,1.0171530379113635e-10,4.006769795990507e-09,3.992989974582593e-09,1.3779821407913466e-11,-5.8167560648774283e-11,3.490053638926521e-12,2.2439386107534442e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,85.0,4.833333414806117,0.6416666207407122,0.6726147415697105,1.0171530379113635e-10,4.009214313396511e-09,3.995434782707972e-09,1.3779530688539045e-11,-5.816839711127827e-11,3.4901038266767606e-12,2.243990422484672e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,90.0,4.833333414838773,0.6416666207223427,0.6726147415697105,1.0171530379113635e-10,4.010804960431571e-09,3.997025627527971e-09,1.3779332903599621e-11,-5.816890820154956e-11,3.490134492093037e-12,2.2440221685929048e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,95.0,4.833333414860014,0.6416666207103945,0.6726147415697105,1.0171530379113635e-10,4.011839583735037e-09,3.998060271509074e-09,1.3779312225962834e-11,-5.8169221540372085e-11,3.4901532924223886e-12,2.2440416801272934e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,100.0,4.833333414873825,0.6416666207026256,0.6726147415697105,1.0171530379113635e-10,4.012512307653472e-09,3.9987331445122994e-09,1.3779163141172787e-11,-5.8169414220791995e-11,3.4901648532475843e-12,2.2440537053384022e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,105.0,4.8333334148828015,0.6416666206975759,0.6726147415697105,1.0171530379113635e-10,4.012949578273271e-09,3.9991704647683475e-09,1.3779113504923791e-11,-5.816953302555205e-11,3.490171981533187e-12,2.2440611351329746e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,110.0,4.833333414888636,0.6416666206942944,0.6726147415697105,1.0171530379113635e-10,4.013233722442288e-09,3.9994545670987994e-09,1.377915534348839e-11,-5.816960645821028e-11,3.4901763874926805e-12,2.244065736030691e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,115.0,4.833333414892425,0.6416666206921626,0.6726147415697105,1.0171530379113635e-10,4.0134183140483254e-09,3.999639237175564e-09,1.3779076872761353e-11,-5.8169651947207114e-11,3.4901791168324912e-12,2.244068591011894e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,120.0,4.833333414894886,0.6416666206907782,0.6726147415697105,1.0171530379113635e-10,4.013538203343701e-09,3.999759132918331e-09,1.3779070425369897e-11,-5.816968018309498e-11,3.490180810985763e-12,2.244070365950154e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,125.0,4.833333414896485,0.6416666206898791,0.6726147415697105,1.0171530379113635e-10,4.013616051768838e-09,3.999836979663967e-09,1.3779072104870795e-11,-5.816969774218993e-11,3.4901818645314597e-12,2.2440714713443748e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,130.0,4.833333414897522,0.6416666206892956,0.6726147415697105,1.0171530379113635e-10,4.013666591603323e-09,3.999887523947683e-09,1.3779067655639988e-11,-5.816970868023891e-11,3.4901825208143985e-12,2.2440721608595087e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,135.0,4.8333334148981955,0.6416666206889168,0.6726147415697105,1.0171530379113635e-10,4.013699395832288e-09,3.999920311835743e-09,1.3779083996545013e-11,-5.816971550467307e-11,3.4901829302804485e-12,2.2440725916030073e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,140.0,4.833333414898632,0.6416666206886709,0.6726147415697105,1.0171530379113635e-10,4.013720685716381e-09,3.999941612386598e-09,1.3779073329783008e-11,-5.8169719768764766e-11,3.4901831861259494e-12,2.2440728610587837e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,145.0,4.833333414898917,0.6416666206885113,0.6726147415697105,1.0171530379113635e-10,4.0137344996132485e-09,3.999955397191245e-09,1.3779102422003911e-11,-5.816972243668646e-11,3.490183346201252e-12,2.2440730298339788e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,150.0,4.8333334148991005,0.6416666206884079,0.6726147415697105,1.0171530379113635e-10,4.013743462433653e-09,3.9999643555332846e-09,1.3779106900368846e-11,-5.8169724108072905e-11,3.4901834464844383e-12,2.2440731356773032e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,155.0,4.83333341489922,0.6416666206883407,0.6726147415697105,1.0171530379113635e-10,4.013749275368243e-09,3.999970143726449e-09,1.3779131641794263e-11,-5.8169725156409676e-11,3.4901835093846443e-12,2.244073202129042e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,160.0,4.833333414899297,0.6416666206882972,0.6726147415697105,1.0171530379113635e-10,4.013753045262584e-09,3.9999740084585085e-09,1.3779036804075405e-11,-5.816972581460445e-11,3.490183548876331e-12,2.2440732438879746e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,165.0,4.833333414899347,0.641666620688269,0.6726147415697105,1.0171530379113635e-10,4.013755489028124e-09,3.9999763593554195e-09,1.3779129672704877e-11,-5.816972622834164e-11,3.4901835737005623e-12,2.2440732701598845e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,170.0,4.833333414899379,0.6416666206882506,0.6726147415697105,1.0171530379113635e-10,4.013757075324191e-09,3.999978033478988e-09,1.3779041845202744e-11,-5.816972648866328e-11,3.4901835893198616e-12,2.2440732867010682e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,175.0,4.833333414899401,0.6416666206882388,0.6726147415697105,1.0171530379113635e-10,4.0137581042964135e-09,3.999979048639019e-09,1.3779055657394302e-11,-5.81697266525563e-11,3.4901835991534413e-12,2.2440732971257056e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,180.0,4.833333414899414,0.6416666206882311,0.6726147415697105,1.0171530379113635e-10,4.0137587688333446e-09,3.9999797432222016e-09,1.3779025611142985e-11,-5.8169726755824835e-11,3.490183605349554e-12,2.2440733036995125e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,185.0,4.833333414899423,0.6416666206882261,0.6726147415697105,1.0171530379113635e-10,4.013759198558158e-09,3.999980170658004e-09,1.3779027900153572e-11,-5.816972682087959e-11,3.4901836092528395e-12,2.244073307843822e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,190.0,4.833333414899428,0.6416666206882229,0.6726147415697105,1.0171530379113635e-10,4.0137594772459255e-09,3.999980473425033e-09,1.3779003820892854e-11,-5.8169726861921515e-11,3.490183611715355e-12,2.2440733104605802e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,195.0,4.833333414899433,0.6416666206882208,0.6726147415697105,1.0171530379113635e-10,4.013759659523484e-09,3.999980598093804e-09,1.377906142967982e-11,-5.816972688778323e-11,3.4901836132670586e-12,2.2440733121102766e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,200.0,4.833333414899435,0.6416666206882194,0.6726147415697105,1.0171530379113635e-10,4.013759773469196e-09,3.9999807049527546e-09,1.3779068516441357e-11,-5.816972690402938e-11,3.490183614241827e-12,2.244073313148759e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,205.0,4.833333414899436,0.6416666206882186,0.6726147415697105,1.0171530379113635e-10,4.013759852975417e-09,3.999980829621534e-09,1.3779023353882899e-11,-5.816972691436296e-11,3.490183614861842e-12,2.2440733138079236e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,210.0,4.833333414899438,0.641666620688218,0.6726147415697105,1.0171530379113635e-10,4.013759897119636e-09,3.9999807940018776e-09,1.3779103117758759e-11,-5.816972692107322e-11,3.4901836152644566e-12,2.244073314229387e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,215.0,4.833333414899437,0.6416666206882178,0.6726147415697105,1.0171530379113635e-10,4.013759928502977e-09,3.999980954290314e-09,1.3778974212663449e-11,-5.8169726924904546e-11,3.4901836154943365e-12,2.2440733144743546e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,220.0,4.833333414899439,0.6416666206882173,0.6726147415697105,1.0171530379113635e-10,4.013759954273429e-09,3.9999808830510055e-09,1.3779071222423765e-11,-5.816972692722202e-11,3.4901836156333856e-12,2.244073314618803e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,225.0,4.833333414899439,0.6416666206882173,0.6726147415697105,1.0171530379113635e-10,4.013759963230065e-09,3.9999808830510055e-09,1.3779080179059337e-11,-5.816972692863639e-11,3.490183615718247e-12,2.244073314708527e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,230.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.01375996941732e-09,3.999980936480484e-09,1.377903293683647e-11,-5.8169726928928986e-11,3.490183615735803e-12,2.2440733147269645e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,235.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,240.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,245.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,250.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,255.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,260.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,265.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,270.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,275.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,280.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,285.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,290.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,295.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,300.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,305.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,310.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,315.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,320.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,325.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,330.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,335.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,340.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,345.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,350.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,355.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,360.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,365.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,370.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,375.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,380.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,385.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,390.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,395.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,400.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,405.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,410.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,415.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,420.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,425.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,430.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,435.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,440.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,445.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
SPTS_001,representative_Stage_B,unstressed,PDE,False,0.0,20260702,450.0,4.833333414899439,0.6416666206882172,0.6726147415697105,1.0171530379113635e-10,4.013759969473845e-09,3.999980936480484e-09,1.377903299336103e-11,-5.8169726928930996e-11,3.4901836157359237e-12,2.244073314727146e-11,unstressed
