run_id,stress,q0,w0_scale,n0,w0,z0,T,classification,basin_label,tail_mean_w,tail_mean_q,q_change,previous_window_mean_w,latest_window_mean_w,relative_change_between_last_windows,rhs_norm,state_norm,normalized_residual,physical,min_n,min_w,min_q,max_q,min_z,q_clip_count,q_clip_max_violation,notes
s0p1584375_q0p3_wscale0p5,0.1584375,0.3,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,persistent_steady,persistent_basin,0.6416666604978796,0.2141507921803749,-0.0858492078196251,0.6416640945029389,0.6416666604978796,3.998969184379151e-06,3.666483663571314e-12,4.880441351513098,7.512606749048593e-13,True,4.280808872436355,0.1817002635384785,0.1378529234718302,0.3000335581712729,0.7620933712739701,0,0.0,steady_by_tail_change_and_rhs_residual
s0p1584375_q0p3_wscale1,0.1584375,0.3,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,persistent_steady,persistent_basin,0.641666664125345,0.21415079174143456,-0.08584920825856543,0.6416647208688925,0.641666664125345,3.0284607978738833e-06,2.7892445886195823e-12,4.880441351407523,5.715148257677888e-13,True,4.487932068511148,0.26147326079704125,0.16816779312554717,0.3000335581712729,0.8390864445622614,0,0.0,steady_by_tail_change_and_rhs_residual
s0p1584375_q0p3_wscale1p5,0.1584375,0.3,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,persistent_steady,persistent_basin,0.6416666620856146,0.21415079195533093,-0.08584920804466906,0.6416642049706465,0.6416666620856146,3.829284770949274e-06,3.51760322210458e-12,4.880441351466695,7.207551466728418e-13,True,4.327246344540416,0.2430087121241624,0.16220842851821066,0.3042566717913563,0.8215044168644854,0,0.0,steady_by_tail_change_and_rhs_residual
s0p1584375_q0p4_wscale0p02,0.1584375,0.4,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,declining_transient,transient_basin,0.8121211808273832,0.17893301595263264,-0.22106698404736738,1.260872627853609,0.8121211808273832,-0.355905455565435,8.613561841581421e-06,4.886066306683231,1.7628827160613168e-06,True,3.5027684790939473,0.0006850284557909742,0.0008627190752630965,0.40003355817127295,0.5549604127573318,0,0.0,window_change_indicates_transient
s0p1584375_q0p4_wscale0p05,0.1584375,0.4,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,declining_transient,transient_basin,0.6670297828176056,0.21136998391016038,-0.18863001608983965,1.1215321241117966,0.6670297828176056,-0.4052512910890863,7.321171476702988e-07,4.880096140574481,1.5002105011482716e-07,True,3.5090609449578922,0.0017342016921946838,0.00203588030889199,0.40003355817127295,0.55814851021873,0,0.0,window_change_indicates_transient
s0p1584375_q0p4_wscale0p1,0.1584375,0.4,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,declining_transient,transient_basin,0.6416455140850975,0.21431775648411436,-0.18568224351588566,0.9381702193653929,0.6416455140850975,-0.3160670624152553,1.1653886893998028e-06,4.880444095846038,2.3878742723263984e-07,True,3.519195717051121,0.0035285111231022014,0.003968297026771259,0.40003355817127295,0.5621759959340422,0,0.0,window_change_indicates_transient
s0p1584375_q0p4_wscale0p2,0.1584375,0.4,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,declining_transient,transient_basin,0.6415222324969486,0.2141469011702093,-0.18585309882979073,0.7632400443199042,0.6415222324969486,-0.15947513856065293,1.8873923679406733e-07,4.880445454349363,3.8672543020815115e-08,True,3.539163936335032,0.007189332143996841,0.007837974045485047,0.40003355817127295,0.5687194668807893,0,0.0,window_change_indicates_transient
s0p1584375_q0p4_wscale0p5,0.1584375,0.4,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,declining_transient,transient_basin,0.6416827232677776,0.21415037376347132,-0.1858496262365287,0.6572280143537343,0.6416827232677776,-0.023652812641047724,1.4815733459421429e-08,4.880440893141726,3.0357366852329557e-09,True,3.5891050268579634,0.01653484398007924,0.01759794354501569,0.40003355817127295,0.5824524894515368,0,0.0,window_change_indicates_transient
s0p1584375_q0p4_wscale1,0.1584375,0.4,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,persistent_steady,persistent_basin,0.6416698229095277,0.21415134112088802,-0.185848658879112,0.6477760786093973,0.6416698229095277,-0.009426491501474045,7.4468729534372726e-09,4.8804412649486775,1.525860582919152e-09,True,3.614261383667567,0.0212931118015503,0.022499720428066586,0.40003355817127295,0.5888004113464431,0,0.0,steady_by_tail_change_and_rhs_residual
s0p1584375_q0p4_wscale1p5,0.1584375,0.4,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,persistent_steady,persistent_basin,0.6416752781647215,0.21415102942219333,-0.1858489705778067,0.651855325145437,0.6416752781647215,-0.015617034314238689,1.1261434871716124e-08,4.880441108264953,2.307462506338834e-09,True,3.606397048337794,0.019801956717384394,0.020969808123744327,0.40286288586615054,0.5868396085769421,0,0.0,steady_by_tail_change_and_rhs_residual
s0p1584375_q0p5_wscale0p02,0.1584375,0.5,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,1.2452722583313582,0.03182284388476775,-0.46817715611523225,0.9813291524464208,1.2452722583313582,0.2689649086923955,0.003773109962096825,4.106998404903841,0.0009187025633103859,True,3.4988847091166377,0.0001115579465575056,0.00016533273430646047,0.5000335581712729,0.5519846024350946,0,0.0,window_change_indicates_transient
s0p1584375_q0p5_wscale0p05,0.1584375,0.5,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,declining_transient,transient_basin,1.0955165650518077,0.09171933570214895,-0.40828066429785104,1.233982850687435,1.0955165650518077,-0.11221086707849276,0.0035990565583702773,4.641778866346546,0.0007753614857579428,True,3.500053209381787,0.0002717885959731833,0.00037085447759162293,0.5000335581712729,0.5530912850583216,0,0.0,window_change_indicates_transient
s0p1584375_q0p5_wscale0p1,0.1584375,0.5,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,declining_transient,transient_basin,0.9306646710458403,0.145440387667034,-0.354559612332966,1.2880431504960537,0.9306646710458403,-0.2774584681519242,0.0009483529976729339,4.859402296918595,0.00019515836305100648,True,3.501712113865127,0.0005196289329191897,0.0006697326918607582,0.5000335581712729,0.5542988902870579,0,0.0,window_change_indicates_transient
s0p1584375_q0p5_wscale0p2,0.1584375,0.5,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,declining_transient,transient_basin,0.7874747228178534,0.18531416514456617,-0.31468583485543383,1.2510495588940902,0.7874747228178534,-0.3705487386814878,5.729698821348393e-05,4.885515981617374,1.1727929747661062e-05,True,3.5043699206798746,0.0009434254399653277,0.001158038880709979,0.5000335581712729,0.5558684259797402,0,0.0,window_change_indicates_transient
s0p1584375_q0p5_wscale0p5,0.1584375,0.5,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,declining_transient,transient_basin,0.6914593115143599,0.20710898186209156,-0.2928910181379084,1.172092822844753,0.6914593115143599,-0.4100643754168387,2.1996723907210662e-05,4.880460451598231,4.507100124130147e-06,True,3.508913931447312,0.0017088757058986602,0.0020081556832800824,0.5000335581712729,0.558082881183343,0,0.0,window_change_indicates_transient
s0p1584375_q0p5_wscale1,0.1584375,0.5,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,declining_transient,transient_basin,0.6778821789224077,0.20958069053596012,-0.2904193094640399,1.1478257046302551,0.6778821789224077,-0.40942063225464065,8.64420845621106e-06,4.880175230143267,1.7712905886695576e-06,True,3.510583705620862,0.00199814287566884,0.002323727201209633,0.5000335581712729,0.5588121802263587,0,0.0,window_change_indicates_transient
s0p1584375_q0p5_wscale1p5,0.1584375,0.5,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,declining_transient,transient_basin,0.6853862977381239,0.20824270201171732,-0.29175729798828265,1.1621234619077365,0.6853862977381239,-0.41022936012926126,1.56912140824824e-05,4.880308103590609,3.2152097263977735e-06,True,3.5100303397098624,0.0019019185331767031,0.002218996553161485,0.5022178406929495,0.5585742550379398,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale0p02,0.1584375,0.6,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,1.3086042058545213,0.0004242762914064854,-0.5995757237085935,0.17289274393953596,1.3086042058545213,6.568878693441098,7.496825209921491e-05,3.7400271857423193,2.004484148805331e-05,True,3.498027833068959,1.1268503795160648e-05,2.086522117724398e-05,0.6000335581712729,0.5506525529444327,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale0p05,0.1584375,0.6,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,recovery_transient,transient_basin,1.3055222367797328,0.0020852861144106324,-0.5979147138855894,0.4390459801308809,1.3055222367797328,1.9735433094969979,0.0003618054650148434,3.7599568196967983,9.622596278752459e-05,True,3.498181546997211,2.702420560035133e-05,4.592236842880649e-05,0.6000335581712729,0.5509943391058896,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale0p1,0.1584375,0.6,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,recovery_transient,transient_basin,1.2975094218299679,0.006329959641724819,-0.5936700403582752,0.6272801030626496,1.2975094218299679,1.0684689590742193,0.001046746370991282,3.810822317363096,0.0002746772963467842,True,3.4983896482481356,5.044269756054067e-05,8.066734380664088e-05,0.6000335581712729,0.5513457033254758,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale0p2,0.1584375,0.6,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,recovery_transient,transient_basin,1.278202097061583,0.016159391643884018,-0.583840608356116,0.7921031212087656,1.278202097061583,0.6136814296489836,0.0023716359653412323,3.927552110000218,0.0006038458304098989,True,3.49869943597293,8.800360833198237e-05,0.00013339964780203446,0.6000335581712729,0.551766159799601,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale0p5,0.1584375,0.6,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,recovery_transient,transient_basin,1.237674969910731,0.03526804072105494,-0.564731959278945,0.9392577880389401,1.237674969910731,0.31771595154387905,0.0039745637174478255,4.144888465497544,0.0009589072783339,True,3.499169666035909,0.00014899331574487422,0.00021487702977342817,0.6000335581712729,0.552289688254044,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale1,0.1584375,0.6,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,recovery_transient,transient_basin,1.2246649842564346,0.0410389789250017,-0.5589610210749982,0.9646785948754673,1.2246649842564346,0.26950570973799787,0.004234476558640125,4.206787035030248,0.0010065821072897923,True,3.4993274265732044,0.00017024696021097343,0.0002424925341651921,0.6000335581712729,0.5524463941634761,0,0.0,window_change_indicates_transient
s0p1584375_q0p6_wscale1p5,0.1584375,0.6,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,recovery_transient,transient_basin,1.2322811040712451,0.03767978818450989,-0.5623202118154901,0.9412021576999955,1.2322811040712451,0.3092629399432698,0.004094656056011027,4.171005153600518,0.0009816952761318013,True,3.4992722425344875,0.00016277363003586122,0.00023281891710446307,0.6017664670870102,0.5523924247662393,0,0.0,window_change_indicates_transient
s0p1584375_q0p7_wscale0p02,0.1584375,0.7,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,0.4508543402920911,4.500694190243271e-06,-0.6999954993058097,0.0007004553890637441,0.4508543402920911,642.6588929592226,2.0492561370003363e-07,3.734949974275897,5.486703037830192e-08,True,3.497902540584317,5.482403812031448e-07,1.3690605565301537e-06,0.7000335581712729,0.5501542482344466,0,0.0,window_change_indicates_transient
s0p1584375_q0p7_wscale0p05,0.1584375,0.7,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,recovery_transient,transient_basin,0.711310630206457,8.46075941440054e-06,-0.6999915392405855,0.0017332345610789484,0.711310630206457,409.3949033670677,1.0067882812987153e-06,3.735004181676035,2.6955479360318465e-07,True,3.4979135591846653,1.306405004295145e-06,2.993310480727269e-06,0.7000335581712729,0.5502331299296193,0,0.0,window_change_indicates_transient
s0p1584375_q0p7_wscale0p1,0.1584375,0.7,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,recovery_transient,transient_basin,0.8937124566357427,1.955671001387486e-05,-0.6999804432899861,0.0034002827360162776,0.8937124566357427,261.83474817238385,3.0967382044386064e-06,3.735145491182287,8.290810121718698e-07,True,3.4979282294867002,2.415583350337089e-06,5.207828656974511e-06,0.7000335581712729,0.5503124450100948,0,0.0,window_change_indicates_transient
