D_n,D_w,D_q,stress,lambda_value,q_star,max_real_growth,eigenvalues_real,eigenvalues_imag,positive_lambda
0.01,0.01,0.0,0.11765625,5.061673575984392,0.3321577847439918,-0.009065164652105141,-4.589525935;-0.08871086966;-0.009065164652,0;0;0,True
0.01,0.01,0.0,0.11765625,5.399118481050018,0.3321577847439918,-0.008712872861500926,-4.592900654;-0.09243733975;-0.008712872862,0;0;0,True
0.01,0.01,0.0,0.11765625,5.736563386115645,0.3321577847439918,-0.008390474209758206,-4.596275374;-0.0961339171;-0.00839047421,0;0;0,True
0.01,0.01,0.0,0.11765625,6.07400829118127,0.3321577847439918,-0.008094038606289128,-4.599650093;-0.0998045318;-0.008094038606,0;0;0,True
0.01,0.01,0.0,0.11765625,6.411453196246897,0.3321577847439918,-0.007820334956293112,-4.603024812;-0.1034524149;-0.007820334956,0;0;0,True
0.01,0.01,0.0,0.11765625,6.748898101312522,0.3321577847439918,-0.007566675797685092,-4.60639953;-0.107080254;-0.007566675798,0;0;0,True
0.01,0.01,0.0,0.11765625,7.086343006378149,0.3321577847439918,-0.007330802906900616,-4.609774248;-0.1106903071;-0.007330802907,0;0;0,True
0.01,0.01,0.0,0.11765625,7.423787911443775,0.3321577847439918,-0.007110801508834491,-4.613148965;-0.1142844892;-0.007110801509,0;0;0,True
0.01,0.01,0.0,0.11765625,7.761232816509401,0.3321577847439918,-0.006905034888689802,-4.616523682;-0.1178644369;-0.006905034889,0;0;0,True
0.01,0.01,0.0,0.11765625,8.098677721575028,0.3321577847439918,-0.006712093832415772,-4.619898399;-0.1214315594;-0.006712093832,0;0;0,True
0.01,0.01,0.0,0.11765625,8.436122626640653,0.3321577847439918,-0.006530757027266429,-4.623273115;-0.1249870781;-0.006530757027,0;0;0,True
0.01,0.01,0.0,0.11765625,8.773567531706279,0.3321577847439918,-0.006359959685899857,-4.626647831;-0.1285320576;-0.006359959686,0;0;0,True
0.01,0.01,0.0,0.11765625,9.111012436771906,0.3321577847439918,-0.006198768424870997,-4.630022546;-0.1320674315;-0.006198768425,0;0;0,True
0.01,0.01,0.0,0.11765625,9.448457341837532,0.3321577847439918,-0.006046360958621225,-4.633397261;-0.135594022;-0.006046360959,0;0;0,True
0.01,0.01,0.0,0.11765625,9.785902246903158,0.3321577847439918,-0.005902009542751362,-4.636771976;-0.1391125568;-0.005902009543,0;0;0,True
0.01,0.01,0.0,0.11765625,10.123347151968783,0.3321577847439918,-0.00576506736640222,-4.64014669;-0.1426236828;-0.005765067366,0;0;0,True
0.01,0.01,0.0,0.11765625,10.46079205703441,0.3321577847439918,-0.005634957286186568,-4.643521404;-0.146127977;-0.005634957286,0;0;0,True
0.01,0.01,0.0,0.11765625,10.798236962100036,0.3321577847439918,-0.0055111624354031025,-4.646896118;-0.1496259564;-0.005511162435,0;0;0,True
0.01,0.01,0.0,0.11765625,11.135681867165662,0.3321577847439918,-0.005393218347143825,-4.650270831;-0.1531180855;-0.005393218347,0;0;0,True
0.01,0.01,0.0,0.11765625,11.47312677223129,0.3321577847439918,-0.005280706308625452,-4.653645544;-0.1566047828;-0.005280706309,0;0;0,True
0.01,0.01,0.0,0.11765625,11.810571677296915,0.3321577847439918,-0.005173247723766075,-4.657020256;-0.1600864271;-0.005173247724,0;0;0,True
0.01,0.01,0.0,0.11765625,12.14801658236254,0.3321577847439918,-0.005070499306721897,-4.660394968;-0.1635633616;-0.005070499307,0;0;0,True
0.01,0.01,0.0,0.11765625,12.485461487428166,0.3321577847439918,-0.004972148964388071,-4.66376968;-0.1670358984;-0.004972148964,0;0;0,True
0.01,0.01,0.0,0.11765625,12.822906392493794,0.3321577847439918,-0.004877912253347373,-4.667144391;-0.170504322;-0.004877912253,0;0;0,True
0.01,0.01,0.0,0.11765625,13.16035129755942,0.3321577847439918,-0.004787529318315148,-4.670519102;-0.1739688922;-0.004787529318,0;0;0,True
0.01,0.01,0.0,0.11765625,13.497796202625045,0.3321577847439918,-0.004700762236174394,-4.673893812;-0.1774298469;-0.004700762236,0;0;0,True
0.01,0.01,0.0,0.11765625,13.835241107690672,0.3321577847439918,-0.004617392703260629,-4.677268523;-0.1808874044;-0.004617392703,0;0;0,True
0.01,0.01,0.0,0.11765625,14.172686012756298,0.3321577847439918,-0.004537220014421588,-4.680643232;-0.1843417654;-0.004537220014,0;0;0,True
