representative_stress,treatment,evolve_q,time,n,w,q,z
0.11912265277777781,frozen_q,False,142.5,5.946853709900733,0.0002668202128940989,0.672614741580259,0.71954613655304
0.11912265277777781,frozen_q,False,145.0,5.946908265438188,0.00023573865173976002,0.672614741580259,0.7195226625767388
0.11912265277777781,frozen_q,False,147.5,5.946956461252088,0.00020827884287685192,0.672614741580259,0.7195019265717019
0.11912265277777781,frozen_q,False,150.0,5.946999049116016,0.00018401852414199748,0.672614741580259,0.7194835990265089
0.11912265277777781,frozen_q,False,152.5,5.947036664781269,0.00016258472291257088,0.672614741580259,0.7194674171624855
0.11912265277777781,frozen_q,False,155.0,5.9470699043000215,0.00014364797931061053,0.672614741580259,0.7194531143873348
0.11912265277777781,frozen_q,False,157.5,5.94709926964137,0.00012691725994986615,0.672614741580259,0.7194404797653469
0.11912265277777781,frozen_q,False,160.0,5.947125214381613,0.00011213548737150114,0.672614741580259,0.7194293167976827
0.11912265277777781,frozen_q,False,162.5,5.947148137771006,9.90755648191335e-05,0.672614741580259,0.7194194533308422
0.11912265277777781,frozen_q,False,165.0,5.947168390356863,8.753686870687695e-05,0.672614741580259,0.7194107394410972
0.11912265277777781,frozen_q,False,167.5,5.947186284030638,7.7342165747394e-05,0.672614741580259,0.7194030404702811
0.11912265277777781,frozen_q,False,170.0,5.947202093635654,6.833488389855801e-05,0.672614741580259,0.7193962381471146
0.11912265277777781,frozen_q,False,172.5,5.947216062193573,6.0376686566635933e-05,0.672614741580259,0.7193902277865273
0.11912265277777781,frozen_q,False,175.0,5.9472284042626375,5.3345360075281296e-05,0.672614741580259,0.7193849170439541
0.11912265277777781,frozen_q,False,177.5,5.947239306382071,4.7132942000525674e-05,0.672614741580259,0.719380227342595
0.11912265277777781,frozen_q,False,180.0,5.9472489435154285,4.164404672172691e-05,0.672614741580259,0.7193760791045167
0.11912265277777781,frozen_q,False,182.5,5.947257439608392,3.679441044382931e-05,0.672614741580259,0.7193724326478312
0.11912265277777781,frozen_q,False,185.0,5.94726496827263,3.2509568605295894e-05,0.672614741580259,0.7193691888254319
0.11912265277777781,frozen_q,False,187.5,5.947271630377873,2.8723728846393208e-05,0.672614741580259,0.7193663125599473
0.11912265277777781,frozen_q,False,190.0,5.947277487037454,2.5378774384124973e-05,0.672614741580259,0.7193638008548292
0.11912265277777781,frozen_q,False,192.5,5.947282667837414,2.242336284851562e-05,0.672614741580259,0.7193615754664042
0.11912265277777781,frozen_q,False,195.0,5.947287263186629,1.98121272015982e-05,0.672614741580259,0.7193595913528362
0.11912265277777781,frozen_q,False,197.5,5.947291312222692,1.7504981797636507e-05,0.672614741580259,0.7193578494621773
0.11912265277777781,frozen_q,False,200.0,5.947294886977933,1.5466510910917116e-05,0.672614741580259,0.7193563131778229
0.11912265277777781,frozen_q,False,202.5,5.947298050044814,1.3665425975419557e-05,0.672614741580259,0.7193549511958779
0.11912265277777781,frozen_q,False,205.0,5.947300843815904,1.2074082597313747e-05,0.672614741580259,0.719353748768166
0.11912265277777781,frozen_q,False,207.5,5.9473033106872055,1.066805486489059e-05,0.672614741580259,0.7193526879245965
0.11912265277777781,frozen_q,False,210.0,5.947305490908234,9.425762429202704e-06,0.672614741580259,0.7193517499960036
0.11912265277777781,frozen_q,False,212.5,5.947307413677427,8.32814389035917e-06,0.672614741580259,0.7193509248453497
0.11912265277777781,frozen_q,False,215.0,5.947309118340186,7.358352411925986e-06,0.672614741580259,0.7193501899740687
0.11912265277777781,frozen_q,False,217.5,5.947310628752287,6.501493413258018e-06,0.672614741580259,0.7193495364209662
0.11912265277777781,frozen_q,False,220.0,5.947311928172554,5.74441340753515e-06,0.672614741580259,0.7193489940807055
0.11912265277777781,frozen_q,False,222.5,5.947313114191863,5.075490895541034e-06,0.672614741580259,0.719348476983908
0.11912265277777781,frozen_q,False,225.0,5.947314175484399,4.484461629727643e-06,0.672614741580259,0.7193480067206383
0.11912265277777781,frozen_q,False,227.5,5.94731509733783,3.962257110550089e-06,0.672614741580259,0.7193476070717265
0.11912265277777781,frozen_q,False,230.0,5.947315873452842,3.5008627428938713e-06,0.672614741580259,0.7193472923510819
0.11912265277777781,frozen_q,False,232.5,5.947316593901997,3.0931973626634507e-06,0.672614741580259,0.7193469795673075
0.11912265277777781,frozen_q,False,235.0,5.94731725329396,2.7330033990567077e-06,0.672614741580259,0.7193466803693079
0.11912265277777781,frozen_q,False,237.5,5.947317797716731,2.414753906074354e-06,0.672614741580259,0.71934645419603
0.11912265277777781,frozen_q,False,240.0,5.94731826423419,2.1335618363640957e-06,0.672614741580259,0.7193462688706405
0.11912265277777781,frozen_q,False,242.5,5.947318728235431,1.885111047955678e-06,0.672614741580259,0.7193460533201879
0.11912265277777781,frozen_q,False,245.0,5.9473191144473905,1.6655913933431303e-06,0.672614741580259,0.7193458866278831
0.11912265277777781,frozen_q,False,247.5,5.94731944961863,1.4716352388863312e-06,0.672614741580259,0.7193457454127984
0.11912265277777781,frozen_q,False,250.0,5.947319754908504,1.3002654363110509e-06,0.672614741580259,0.7193456114927267
0.11912265277777781,frozen_q,False,252.5,5.947320019506687,1.1488511859749025e-06,0.672614741580259,0.7193454983087937
0.11912265277777781,frozen_q,False,255.0,5.9473202504311455,1.0150687422672477e-06,0.672614741580259,0.7193454011667791
0.11912265277777781,frozen_q,False,257.5,5.947320459478094,8.968640639732072e-07,0.672614741580259,0.7193453103245088
0.11912265277777781,frozen_q,False,260.0,5.947320644552232,7.924215376301649e-07,0.672614741580259,0.7193452296928969
0.11912265277777781,frozen_q,False,262.5,5.947320806797763,7.001388395210538e-07,0.672614741580259,0.7193451597300642
0.11912265277777781,frozen_q,False,265.0,5.947320949773432,6.186015897388311e-07,0.672614741580259,0.7193450982916454
0.11912265277777781,frozen_q,False,267.5,5.947321076175283,5.465595738599437e-07,0.672614741580259,0.7193450439318105
0.11912265277777781,frozen_q,False,270.0,5.947321187869263,4.828991759534623e-07,0.672614741580259,0.7193449958982281
0.11912265277777781,frozen_q,False,272.5,5.947321286712984,4.2665268122235733e-07,0.672614741580259,0.7193449533010021
0.11912265277777781,frozen_q,False,275.0,5.947321373955668,3.7695391798664814e-07,0.672614741580259,0.7193449157570811
0.11912265277777781,frozen_q,False,277.5,5.9473214510202945,3.3304028778368685e-07,0.672614741580259,0.7193448826060846
0.11912265277777781,frozen_q,False,280.0,5.947321519095475,2.9424589444677516e-07,0.672614741580259,0.7193448533252979
0.11912265277777781,frozen_q,False,282.5,5.947321579256191,2.59969262678994e-07,0.672614741580259,0.7193448274412132
0.11912265277777781,frozen_q,False,285.0,5.947321632416931,2.2968542151309558e-07,0.672614741580259,0.7193448045643146
0.11912265277777781,frozen_q,False,287.5,5.947321679377198,2.029314499931247e-07,0.672614741580259,0.7193447843580193
0.11912265277777781,frozen_q,False,290.0,5.9473217208731,1.7929240343324406e-07,0.672614741580259,0.7193447665011631
0.11912265277777781,frozen_q,False,292.5,5.947321757525407,1.5841288859519414e-07,0.672614741580259,0.719344750728371
0.11912265277777781,frozen_q,False,295.0,5.947321789897558,1.399710758138985e-07,0.672614741580259,0.7193447367980335
0.11912265277777781,frozen_q,False,297.5,5.947321818487897,1.236810157745577e-07,0.672614741580259,0.7193447244977546
0.11912265277777781,frozen_q,False,300.0,5.947321843753658,1.0929083960550218e-07,0.672614741580259,0.7193447136221697
0.11912265277777781,frozen_q,False,302.5,5.947321866078409,9.65744135255885e-08,0.672614741580259,0.7193447040138448
0.11912265277777781,frozen_q,False,305.0,5.947321885786517,8.533571192413185e-08,0.672614741580259,0.7193446955444384
0.11912265277777781,frozen_q,False,307.5,5.947321903209866,7.540173950388503e-08,0.672614741580259,0.7193446880550618
0.11912265277777781,frozen_q,False,310.0,5.9473219186474795,6.662199620342014e-08,0.672614741580259,0.7193446813971912
0.11912265277777781,frozen_q,False,312.5,5.94732193226584,5.886270057747282e-08,0.672614741580259,0.7193446755381262
0.11912265277777781,frozen_q,False,315.0,5.947321944246547,5.200749191123132e-08,0.672614741580259,0.7193446704126278
0.11912265277777781,frozen_q,False,317.5,5.947321954898811,4.5952392050214654e-08,0.672614741580259,0.7193446658154637
0.11912265277777781,frozen_q,False,320.0,5.947321964307658,4.060428637169106e-08,0.672614741580259,0.7193446617547223
0.11912265277777781,frozen_q,False,322.5,5.947321972594291,3.5879231469075746e-08,0.672614741580259,0.7193446581931445
0.11912265277777781,frozen_q,False,325.0,5.947321979927921,3.171247769920473e-08,0.672614741580259,0.7193446550262687
0.11912265277777781,frozen_q,False,327.5,5.947321986391189,2.803198475314711e-08,0.672614741580259,0.7193446522434934
0.11912265277777781,frozen_q,False,330.0,5.947321992079017,2.477506392659585e-08,0.672614741580259,0.7193446498125863
0.11912265277777781,frozen_q,False,332.5,5.947321997102635,2.1904954255789585e-08,0.672614741580259,0.7193446476590779
0.11912265277777781,frozen_q,False,335.0,5.9473220015500585,1.9367250325157454e-08,0.672614741580259,0.7193446457493581
0.11912265277777781,frozen_q,False,337.5,5.94732200551242,1.711822681822245e-08,0.672614741580259,0.7193446440360205
0.11912265277777781,frozen_q,False,340.0,5.947322008996812,1.513364047159354e-08,0.672614741580259,0.7193446425362146
0.11912265277777781,frozen_q,False,342.5,5.947322012078648,1.3377573312573912e-08,0.672614741580259,0.7193446412104456
0.11912265277777781,frozen_q,False,345.0,5.947322014801976,1.1822208998137128e-08,0.672614741580259,0.7193446400424817
0.11912265277777781,frozen_q,False,347.5,5.947322017214437,1.0447678887272654e-08,0.672614741580259,0.7193446390045514
0.11912265277777781,frozen_q,False,350.0,5.94732201934959,9.232137658564679e-09,0.672614741580259,0.7193446380849392
0.11912265277777781,frozen_q,False,352.5,5.947322021240047,8.157427779125593e-09,0.672614741580259,0.7193446372691924
0.11912265277777781,frozen_q,False,355.0,5.947322022908756,7.208412736223858e-09,0.672614741580259,0.7193446365494987
0.11912265277777781,frozen_q,False,357.5,5.947322024381644,6.37019681489913e-09,0.672614741580259,0.7193446359148261
0.11912265277777781,frozen_q,False,360.0,5.947322025680587,5.629250834373566e-09,0.672614741580259,0.7193446353568289
0.11912265277777781,frozen_q,False,362.5,5.947322026819916,4.981781436596611e-09,0.672614741580259,0.7193446348649697
0.11912265277777781,frozen_q,False,365.0,5.947322027820601,4.412989888555346e-09,0.672614741580259,0.7193446344330764
0.11912265277777781,frozen_q,False,367.5,5.947322028700787,3.91208750367333e-09,0.672614741580259,0.7193446340537921
0.11912265277777781,frozen_q,False,370.0,5.947322029479231,3.4678099333030556e-09,0.672614741580259,0.7193446337196258
0.11912265277777781,frozen_q,False,372.5,5.947322030171845,3.0708134209274304e-09,0.672614741580259,0.7193446334240083
0.11912265277777781,frozen_q,False,375.0,5.947322030762684,2.7333540282317023e-09,0.672614741580259,0.7193446331706292
0.11912265277777781,frozen_q,False,377.5,5.947322031281363,2.4370448235695537e-09,0.672614741580259,0.7193446329482591
0.11912265277777781,frozen_q,False,380.0,5.947322031741932,2.1742230256095164e-09,0.672614741580259,0.7193446327505115
0.11912265277777781,frozen_q,False,382.5,5.947322032159899,1.9365161760699257e-09,0.672614741580259,0.7193446325702514
0.11912265277777781,frozen_q,False,385.0,5.947322032547257,1.7200776604713106e-09,0.672614741580259,0.7193446323993322
0.11912265277777781,frozen_q,False,387.5,5.947322032900926,1.5374491586936366e-09,0.672614741580259,0.7193446322282916
0.11912265277777781,frozen_q,False,390.0,5.9473220332457135,1.3746054995545954e-09,0.672614741580259,0.7193446320463479
0.11912265277777781,frozen_q,False,392.5,5.9473220335978985,1.2277969456205145e-09,0.672614741580259,0.7193446318409715
0.11912265277777781,frozen_q,False,395.0,5.94732203397577,1.0932020725298984e-09,0.672614741580259,0.7193446315976945
0.11912265277777781,frozen_q,False,397.5,5.947322034349843,9.70248273007864e-10,0.672614741580259,0.7193446313465759
0.11912265277777781,frozen_q,False,400.0,5.947322034624281,8.627961892761881e-10,0.672614741580259,0.7193446311795898
0.11912265277777781,frozen_q,False,402.5,5.9473220348285025,7.659392448364443e-10,0.672614741580259,0.7193446310722252
0.11912265277777781,frozen_q,False,405.0,5.947322034929869,6.787367741715842e-10,0.672614741580259,0.7193446310580608
0.11912265277777781,frozen_q,False,407.5,5.9473220348872475,6.004620851185319e-10,0.672614741580259,0.7193446311789573
0.11912265277777781,frozen_q,False,410.0,5.947322034784395,5.303559420011951e-10,0.672614741580259,0.7193446313519163
0.11912265277777781,frozen_q,False,412.5,5.9473220347516245,4.67704015275987e-10,0.672614741580259,0.7193446314473385
0.11912265277777781,frozen_q,False,415.0,5.947322034729838,4.1215556173247915e-10,0.672614741580259,0.7193446315246731
0.11912265277777781,frozen_q,False,417.5,5.947322034761187,3.632362554293478e-10,0.672614741580259,0.7193446315422442
0.11912265277777781,frozen_q,False,420.0,5.947322034900006,3.204420552392474e-10,0.672614741580259,0.7193446314462187
0.11912265277777781,frozen_q,False,422.5,5.947322035037085,2.833585199837755e-10,0.672614741580259,0.7193446313462234
0.11912265277777781,frozen_q,False,425.0,5.947322035108057,2.514249182433317e-10,0.672614741580259,0.7193446313071854
0.11912265277777781,frozen_q,False,427.5,5.947322035180032,2.238109271564359e-10,0.672614741580259,0.719344631262824
0.11912265277777781,frozen_q,False,430.0,5.947322035240194,1.9956892946220956e-10,0.672614741580259,0.7193446312269044
0.11912265277777781,frozen_q,False,432.5,5.947322035269735,1.7752245347911752e-10,0.672614741580259,0.7193446312194092
0.11912265277777781,frozen_q,False,435.0,5.947322035386507,1.6353013014134491e-10,0.672614741580259,0.71934463111663
0.11912265277777781,frozen_q,False,437.5,5.947322035557454,1.5582107692978483e-10,0.672614741580259,0.7193446309533923
0.11912265277777781,frozen_q,False,440.0,5.947322035725161,1.5143860355461715e-10,0.672614741580259,0.719344630790067
0.11912265277777781,frozen_q,False,442.5,5.947322035868862,1.4934216480101105e-10,0.672614741580259,0.7193446306484624
0.11912265277777781,frozen_q,False,445.0,5.947322035961871,1.4823073892063032e-10,0.672614741580259,0.7193446305565656
0.11912265277777781,frozen_q,False,447.5,5.947322035971064,1.465097995938072e-10,0.672614741580259,0.719344630549093
0.11912265277777781,frozen_q,False,450.0,5.94732203585638,1.4225828789171694e-10,0.672614741580259,0.7193446306680288
0.11912265277777781,frozen_q,False,452.5,5.947322035570305,1.3319558423855204e-10,0.672614741580259,0.7193446309631667
0.11912265277777781,frozen_q,False,455.0,5.947322035269012,1.2505356519534527e-10,0.672614741580259,0.7193446312726011
0.11912265277777781,frozen_q,False,457.5,5.947322035027307,1.2024335275716392e-10,0.672614741580259,0.7193446315191165
0.11912265277777781,frozen_q,False,460.0,5.94732203473493,1.1372519403758001e-10,0.672614741580259,0.7193446318180116
0.11912265277777781,frozen_q,False,462.5,5.947322034398382,1.0498127767283558e-10,0.672614741580259,0.719344632163304
0.11912265277777781,frozen_q,False,465.0,5.947322034027585,9.350208639212486e-11,0.672614741580259,0.7193446325455799
0.11912265277777781,frozen_q,False,467.5,5.9473220336362305,7.878758992540965e-11,0.672614741580259,0.7193446329516489
0.11912265277777781,frozen_q,False,470.0,5.947322033247818,6.07161086770468e-11,0.672614741580259,0.7193446333581333
0.11912265277777781,frozen_q,False,472.5,5.947322032977538,4.4818099623224254e-11,0.672614741580259,0.719344633644311
0.11912265277777781,frozen_q,False,475.0,5.947322032819464,2.8492254944550674e-11,0.672614741580259,0.7193446338187105
0.11912265277777781,frozen_q,False,477.5,5.94732203282568,1.2568142891232098e-11,0.672614741580259,0.7193446338284191
0.11912265277777781,frozen_q,False,480.0,5.947322033056906,-1.9077973293414095e-12,0.672614741580259,0.7193446336116684
0.11912265277777781,frozen_q,False,482.5,5.947322033583076,-1.3657701627604532e-11,0.672614741580259,0.719344633097249
0.11912265277777781,frozen_q,False,485.0,5.947322034483874,-2.1157727106825553e-11,0.672614741580259,0.7193446322039505
0.11912265277777781,frozen_q,False,487.5,5.9473220354379395,-2.7939755453337472e-11,0.672614741580259,0.7193446312566673
0.11912265277777781,frozen_q,False,490.0,5.947322036276645,-3.542729425527339e-11,0.672614741580259,0.7193446304254497
0.11912265277777781,frozen_q,False,492.5,5.947322037184801,-4.033445211138266e-11,0.672614741580259,0.7193446295222006
0.11912265277777781,frozen_q,False,495.0,5.947322038113917,-4.2241111444220283e-11,0.672614741580259,0.7193446285949909
0.11912265277777781,frozen_q,False,497.5,5.9473220390019765,-4.0745464461727055e-11,0.672614741580259,0.719344627705436
0.11912265277777781,frozen_q,False,500.0,5.947322039772315,-3.5471099926222265e-11,0.672614741580259,0.719344626929823
0.11912265277777781,frozen_q,False,502.5,5.9473220403435505,-2.6363125437322054e-11,0.672614741580259,0.7193446263494796
0.11912265277777781,frozen_q,False,505.0,5.947322040786604,-1.783356541299303e-11,0.672614741580259,0.7193446258978964
0.11912265277777781,frozen_q,False,507.5,5.947322040910074,-7.947220966989234e-12,0.672614741580259,0.71934462576454
0.11912265277777781,frozen_q,False,510.0,5.947322040605946,2.495135169847105e-12,0.672614741580259,0.7193446260582259
0.11912265277777781,frozen_q,False,512.5,5.947322039752016,1.2473763512847502e-11,0.672614741580259,0.7193446269021775
0.11912265277777781,frozen_q,False,515.0,5.947322038211188,2.0732381255774518e-11,0.672614741580259,0.7193446284347468
0.11912265277777781,frozen_q,False,517.5,5.947322035830744,2.5760585703079182e-11,0.672614741580259,0.719344630810162
0.11912265277777781,frozen_q,False,520.0,5.947322033375585,3.08579986188339e-11,0.672614741580259,0.7193446332602242
0.11912265277777781,frozen_q,False,522.5,5.947322031271129,3.7280554792891465e-11,0.672614741580259,0.7193446353582579
0.11912265277777781,frozen_q,False,525.0,5.947322029149085,4.17553009828265e-11,0.672614741580259,0.719344637475827
0.11912265277777781,frozen_q,False,527.5,5.947322027179369,4.3713861757233964e-11,0.672614741580259,0.7193446394435844
0.11912265277777781,frozen_q,False,530.0,5.947322025571912,4.256798637998475e-11,0.672614741580259,0.7193446410521867
0.11912265277777781,frozen_q,False,532.5,5.9473220245797345,3.771265418361309e-11,0.672614741580259,0.7193446420492199
0.11912265277777781,frozen_q,False,535.0,5.947322024427858,2.889727966272143e-11,0.672614741580259,0.7193446422099119
0.11912265277777781,frozen_q,False,537.5,5.947322024255928,2.1490745474455195e-11,0.672614741580259,0.7193446423892486
0.11912265277777781,frozen_q,False,540.0,5.947322024894713,1.2722996787077457e-11,0.672614741580259,0.7193446417592312
0.11912265277777781,frozen_q,False,542.5,5.947322026542925,3.230914444164502e-12,0.672614741580259,0.7193446401205111
0.11912265277777781,frozen_q,False,545.0,5.947322029417274,-6.148730011560126e-12,0.672614741580259,0.719344637255542
0.11912265277777781,frozen_q,False,547.5,5.947322033752847,-1.4362827065492616e-11,0.672614741580259,0.7193446329281824
0.11912265277777781,frozen_q,False,550.0,5.947322039803517,-2.0125481958415817e-11,0.672614741580259,0.7193446268832757
0.11912265277777781,frozen_q,False,552.5,5.947322045855554,-2.6091406977555367e-11,0.672614741580259,0.7193446208372046
0.11912265277777781,frozen_q,False,555.0,5.9473220509015,-3.320148106306352e-11,0.672614741580259,0.7193446157983687
0.11912265277777781,frozen_q,False,557.5,5.947322055603479,-3.863567170792799e-11,0.672614741580259,0.7193446111018237
0.11912265277777781,frozen_q,False,560.0,5.9473220594601806,-4.1771843048050385e-11,0.672614741580259,0.7193446072482582
0.11912265277777781,frozen_q,False,562.5,5.947322061865145,-4.193837902030881e-11,0.672614741580259,0.7193446048434605
0.11912265277777781,frozen_q,False,565.0,5.94732206209907,-3.841478486522963e-11,0.672614741580259,0.7193446046060121
0.11912265277777781,frozen_q,False,567.5,5.947322059597509,-3.084011128327724e-11,0.672614741580259,0.7193446070999981
0.11912265277777781,frozen_q,False,570.0,5.947322057873491,-2.5034036237443633e-11,0.672614741580259,0.7193446088182104
0.11912265277777781,frozen_q,False,572.5,5.947322054229307,-1.7772792323259398e-11,0.672614741580259,0.7193446124551327
0.11912265277777781,frozen_q,False,575.0,5.947322048372245,-9.560404248061998e-12,0.672614741580259,0.7193446183039827
0.11912265277777781,frozen_q,False,577.5,5.947322040008594,-1.0775770304042792e-12,0.672614741580259,0.7193446266591501
0.11912265277777781,frozen_q,False,580.0,5.947322028845929,6.802939979251727e-12,0.672614741580259,0.7193446378139351
0.11912265277777781,frozen_q,False,582.5,5.9473220145953825,1.3000989077841005e-11,0.672614741580259,0.7193446520582836
0.11912265277777781,frozen_q,False,585.0,5.947322000770488,1.955901755223837e-11,0.672614741580259,0.7193446658766196
0.11912265277777781,frozen_q,False,587.5,5.947321989579191,2.7123738829800153e-11,0.672614741580259,0.7193446770603525
0.11912265277777781,frozen_q,False,590.0,5.947321980089632,3.3312529381967565e-11,0.672614741580259,0.7193446865437222
0.11912265277777781,frozen_q,False,592.5,5.947321973643949,3.746647466072631e-11,0.672614741580259,0.7193446929852514
0.11912265277777781,frozen_q,False,595.0,5.947321971839814,3.8854413162685387e-11,0.672614741580259,0.719344694787999
0.11912265277777781,frozen_q,False,597.5,5.947321976548164,3.667118234902265e-11,0.672614741580259,0.719344690081832
0.11912265277777781,frozen_q,False,600.0,5.9473219890817965,3.046729155101717e-11,0.672614741580259,0.7193446775544031
0.11912265277777781,frozen_q,False,602.5,5.947321998113523,2.6294738515611204e-11,0.672614741580259,0.7193446685268492
0.11912265277777781,frozen_q,False,605.0,5.9473220113477945,2.0622491923802106e-11,0.672614741580259,0.71934465529825
0.11912265277777781,frozen_q,False,607.5,5.947322028985502,1.3825791356780662e-11,0.672614741580259,0.7193446376673394
