case_label,stress,baseline_state,perturbation_type,seed,time,var_n,var_w,var_q,cv_n,cv_w,cv_q,min_n,min_w,min_q,max_q,min_z
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,975.0,1.6714867541711415e-17,4.497031391171499e-18,1.4746219538057567e-19,8.458721430894213e-10,3.3048631330848698e-09,1.7931666956909307e-09,4.833333317179693,0.6416666669672166,0.21415079023747371,0.21415079171858414,1.1916666669487828
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,980.0,1.7270601344131494e-17,4.6393138145541075e-18,1.2518571102703366e-19,8.598188910460998e-10,3.356737605543212e-09,1.6521812782172896e-09,4.8333333169162005,0.6416666669452424,0.21415079035669604,0.21415079172218576,1.1916666669283607
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,985.0,1.728388595385235e-17,4.636839189582459e-18,1.0466031383392203e-19,8.601495153727022e-10,3.3558422391641376e-09,1.5106760105554991e-09,4.833333316916165,0.6416666669228329,0.21415079047633725,0.21415079172552473,1.1916666669075027
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,990.0,1.6835394642693412e-17,4.511465216433241e-18,8.61558644685748e-20,8.489163607235236e-10,3.310162585933752e-09,1.3706379063062578e-09,4.833333317139039,0.6416666669002834,0.21415079059470832,0.21415079172859522,1.1916666668864888
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,995.0,1.6017034869485614e-17,4.287932731483739e-18,6.98038377889092e-20,8.280266475505946e-10,3.2271154373699034e-09,1.2337295486845468e-09,4.833333317547495,0.6416666668778557,0.21415079071039764,0.21415079173139515,1.1916666668655653
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1000.0,1.4922455101609946e-17,3.991355109388151e-18,5.562421074015574e-20,7.992329741104909e-10,3.1135131436019467e-09,1.1013167564028522e-09,4.833333318107439,0.6416666668557809,0.2141507908222473,0.2141507917339256,1.1916666668449507
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1005.0,1.3640429667193167e-17,3.645473864078722e-18,4.355110714083205e-20,7.641300486303361e-10,2.9755517906678318e-09,9.744956751545268e-10,4.833333318787973,0.6416666668342588,0.21415079092932968,0.21415079173619048,1.1916666668248341
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1010.0,1.2250596864189754e-17,3.271539273302144e-18,3.345622397525045e-20,7.241555727703181e-10,2.8188150946083223e-09,8.541197759183645e-10,4.83333331956132,0.6416666668134601,0.21415079103092483,0.21415079173819618,1.191666666805377
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1015.0,1.0821052055736986e-17,2.8876841112677874e-18,2.5169347932684162e-20,6.805938117276156e-10,2.6482889054005268e-09,7.40826140194908e-10,4.833333320402722,0.641666666793529,0.21415079112649776,0.21415079173995116,1.1916666667867166
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1020.0,9.407364900528177e-18,2.508673620392738e-18,1.8495663526870516e-20,6.345812675886465e-10,2.4683833092600015e-09,6.350607529228247e-10,4.833333321290307,0.6416666667745823,0.2141507912156775,0.21415079174146584,1.191666666768964
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1025.0,8.052627894796713e-18,2.1459298978614703e-18,1.3229848095875966e-20,5.871135023995053e-10,2.2829599093394284e-09,5.371032059550235e-10,4.8333333222049415,0.6416666667567125,0.2141507912982369,0.21415079174275184,1.1916666667522073
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1030.0,6.788235442563245e-18,1.8077469919898572e-18,9.167065399276785e-21,5.390532902660173e-10,2.095363351000803e-09,4.470905399141647e-10,4.833333323130068,0.6416666667399897,0.21415079137407342,0.2141507917438221,1.1916666667365141
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1035.0,5.6351114558590076e-18,1.499625166788927e-18,6.111146537359594e-21,4.911390975317211e-10,1.908454806480286e-09,3.6504101605552825e-10,4.833333324051536,0.641666666724462,0.21415079144319157,0.2141507917447334,1.1916666667219316
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1040.0,4.605196314738937e-18,1.2246717258510206e-18,3.880305375111419e-21,4.4399423073538167e-10,1.724647589375254e-09,2.90879602725978e-10,4.833333324957417,0.6416666667101596,0.21415079150568597,0.2141507917464985,1.1916666667084883
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1045.0,3.703024527913933e-18,9.840248800489194e-19,2.310750571390091e-21,3.981360900002518e-10,1.5459432941446407e-09,2.244692472798401e-10,4.83333332583783,0.6416666666970956,0.2141507915617267,0.21415079174966828,1.1916666666961993
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1050.0,2.927280237751191e-18,7.772705806204658e-19,1.2585795073714177e-21,3.539854431782611e-10,1.373968054657454e-09,1.6566113926949125e-10,4.833333326684756,0.6416666666852665,0.21415079161154504,0.21415079175444007,1.1916666666850628
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1055.0,2.2722526975617203e-18,6.02831500235509e-19,6.003230318476308e-22,3.118757206316499e-10,1.2100086896760889e-09,1.1441232694800261e-10,4.833333327491862,0.6416666666746565,0.21415079165542106,0.21415079175924098,1.1916666666750624
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1060.0,1.7291365290206627e-18,4.583141862896985e-19,2.3246255170083967e-22,2.720620056779618e-10,1.055047883356034e-09,7.119620025657919e-11,4.8333333282543265,0.6416666666652379,0.2141507916936723,0.2141507917631114,1.1916666666661766
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1065.0,1.2871526810685954e-18,3.408075564859041e-19,7.022033687696834e-23,2.3472983063201225e-10,9.097983151823881e-10,3.913017317365426e-11,4.833333328968676,0.6416666666569725,0.21415079172664367,0.21415079176614957,1.1916666666583695
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1070.0,9.344782587820708e-19,2.4713037480317364e-19,4.586540171633311e-23,2.0000361866154733e-10,7.747357279348296e-10,3.162444528455764e-11,4.833333329632617,0.641666666649814,0.2141507917463465,0.21415079177155055,1.191666666651599
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1075.0,6.589901102249412e-19,1.7402850497523537e-19,1.0674452281038572e-22,1.6795490864477624e-10,6.501307611078429e-10,4.824508941267064e-11,4.833333330244893,0.6416666666437093,0.214150791746126,0.21415079178186736,1.1916666666458142
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1080.0,4.488329430195233e-19,1.18325562334445e-19,2.131989373193752e-22,1.386103356588642e-10,5.36080252190935e-10,6.81824862192852e-11,4.833333330805143,0.6416666666386,0.214150791745832,0.21415079179756044,1.1916666666409637
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1085.0,2.9283100301019516e-19,7.703164889342749e-20,3.3649117627857683e-22,1.1195971390983452e-10,4.3253884661463056e-10,8.565784728704143e-11,4.833333331313758,0.6416666666344092,0.2141507917454768,0.21415079181312227,1.1916666666369866
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1090.0,1.8076478329223988e-19,4.7416104302577373e-20,4.568330915850581e-22,8.796505223814746e-11,3.393543773611985e-10,9.980656139160933e-11,4.833333331771774,0.641666666627146,0.21415079174507162,0.21415079182526697,1.191666666630808
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1095.0,1.0353427521050589e-19,2.705015751667452e-20,5.615756112335126e-22,6.657257050500733e-11,2.5631582474684924e-10,1.1065841230375239e-10,4.833333332180749,0.64166666661314,0.21415079174462703,0.21415079183435404,1.1916666666184064
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1100.0,5.32317606608199e-20,1.3825466263097406e-20,6.435956364041773e-22,4.7735191362775235e-11,1.8324427464140146e-10,1.1846412772965013e-10,4.833333332542668,0.6416666665920191,0.21415079174415266,0.2141507918407293,1.1916666665991529
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1105.0,2.3143720751485604e-20,5.95394831650553e-21,6.999016300780099e-22,3.1475297432120415e-11,1.202522057078654e-10,1.235375027500119e-10,4.833333332859845,0.6416666665723287,0.2141507917436574,0.214150791844722,1.1916666665804607
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1110.0,7.70106550840997e-21,1.9538780348285533e-21,7.304576532137178e-22,1.8156354819183444e-11,6.888731318024887e-11,1.262053708662727e-10,4.833333333134847,0.6416666665565177,0.21415079174314935,0.21415079184664348,1.1916666665654092
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1115.0,2.3933651200747587e-21,6.265244630486638e-22,7.372159656567495e-22,1.0121799523016673e-11,3.900852575907501e-11,1.267878629011177e-10,4.833333333370416,0.6416666665421238,0.21415079174263563,0.21415079184678515,1.1916666665525089
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1120.0,3.660629362127891e-21,1.026904570971783e-21,7.233484252451193e-22,1.251789002898092e-11,4.994080798473452e-11,1.2558971812804547e-10,4.833333333412665,0.6416666665101889,0.21415079174212293,0.2141507918454177,1.1916666665247162
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1125.0,8.773435994979994e-21,2.431521602510143e-21,6.926501600236001e-22,1.9379301011896575e-11,7.684747231326094e-11,1.2289586904743433e-10,4.833333333411034,0.6416666664545215,0.21415079174161658,0.21415079184279098,1.1916666664750526
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1130.0,1.5710000964919956e-20,4.305373947979905e-21,6.490975729014327e-22,2.593231917824828e-11,1.0225768587081688e-10,1.189694100984971e-10,4.833333333408737,0.6416666663862435,0.21415079174112156,0.21415079183913346,1.1916666664111104
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1135.0,2.3036497242823562e-20,6.269898332927047e-21,5.965341111504209e-22,3.140230117650772e-11,1.2340159422044476e-10,1.1405070045427817e-10,4.83333333340588,0.6416666663315571,0.21415079174064203,0.21415079183465263,1.1916666663590705
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1140.0,2.979514152221451e-20,8.073041858139939e-21,5.384617425907915e-22,3.57129708056972e-11,1.4002614194696727e-10,1.0835719191765586e-10,4.833333333402566,0.6416666662897768,0.21415079174018142,0.21415079182953506,1.1916666663191589
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1145.0,3.5402897172355694e-20,9.562201645232911e-21,4.779171608291872e-22,3.892894679998228e-11,1.5239456193631527e-10,1.0208375303634161e-10,4.833333333398888,0.6416666662594906,0.21415079173974258,0.21415079182394764,1.1916666662900588
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1150.0,3.9562439522941066e-20,1.0660494523646328e-20,4.174144773423693e-22,4.115236360725561e-11,1.609085779406882e-10,9.54034476791332e-11,4.833333333394931,0.6416666662393483,0.2141507917393277,0.2141507918180379,1.1916666662705064
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1155.0,4.218610461996368e-20,1.1346472678278183e-20,3.589349818924388e-22,4.249501287240544e-11,1.6600491890745467e-10,8.8468407357769e-11,4.833333333390775,0.6416666662280697,0.2141507917389385,0.21415079181193516,1.1916666662593063
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1160.0,4.333235715026478e-20,1.1637247714680234e-20,3.039519540880312e-22,4.3068466593698124e-11,1.6811855962369753e-10,8.141094303443827e-11,4.8333333333864905,0.6416666662244505,0.2141507917385762,0.21415079180575147,1.1916666662553306
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1165.0,4.315455400997139e-20,1.15748449895477e-20,2.5347808248043315e-22,4.2980015599804636e-11,1.6766720039731707e-10,7.434478710566321e-11,4.833333333382144,0.6416666662273668,0.2141507917382416,0.21415079179958296,1.1916666662575275
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1170.0,4.186039449729261e-20,1.1215460136418619e-20,2.0812586319201504e-22,4.2330647430631845e-11,1.6504374476820677e-10,6.736640030524562e-11,4.83333333337779,0.64166666623578,0.21415079173793494,0.2141507917935106,1.1916666662649231
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1175.0,3.9681195151281044e-20,1.0621327112282263e-20,1.6817366164721713e-22,4.121408140028357e-11,1.6061271117375758e-10,6.055629635472008e-11,4.833333333373482,0.6416666662487346,0.21415079173765628,0.214150791787602,1.1916666662766224
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1180.0,3.6849659787172705e-20,9.854804094251208e-21,1.336323909752048e-22,3.971641076937608e-11,1.5470862226908045e-10,5.3980410774716225e-11,4.83333333336926,0.6416666662653612,0.21415079173740514,0.21415079178191196,1.191666666291807
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1185.0,3.358424390212845e-20,8.974300956601629e-21,1.0430871491391357e-22,3.791587126924763e-11,1.476355124353414e-10,4.7691459470732e-11,4.833333333365163,0.6416666662848732,0.21415079173718102,0.21415079177648408,1.1916666663097404
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1190.0,3.0079361457760034e-20,8.031674146825287e-21,7.986229785716807e-23,3.588290197881799e-11,1.3966692166234556e-10,4.173027210382084e-11,4.833333333361221,0.6416666663065657,0.2141507917369831,0.21415079177135143,1.1916666663297595
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1195.0,2.6500127957843738e-20,7.070873426960963e-21,5.985572313718257e-23,3.368039978735873e-11,1.3104699072201466e-10,3.612710460987451e-11,4.8333333333574595,0.6416666663298122,0.2141507917368103,0.21415079176653842,1.1916666663512738
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1200.0,2.2980229405363005e-20,6.12740655792508e-21,4.379620156033534e-23,3.136392685671868e-11,1.2199130283161027e-10,3.090285033220798e-11,4.833333333353899,0.6416666663540609,0.21415079173666154,0.2141507917620612,1.1916666663737654
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1205.0,1.9622464092940035e-20,5.228510477068671e-21,3.116957902107287e-23,2.898211157025737e-11,1.1268847774344504e-10,2.607028530479692e-11,4.833333333350555,0.6416666663788307,0.21415079173653528,0.2141507917579291,1.1916666663967805
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1210.0,1.6500823533230446e-20,4.39372085892824e-21,2.146671836662542e-23,2.6577006484321607e-11,1.0330152952399941e-10,2.1635311124992206e-11,4.833333333347437,0.6416666664037074,0.2141507917364303,0.21415079175414511,1.1916666664199276
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1215.0,1.366370678413901e-20,3.63574895619191e-21,1.420266863420624e-23,2.4184522625007244e-11,9.396961877727082e-11,1.759808021266266e-11,4.833333333344555,0.6416666664283388,0.2141507917363451,0.21415079175070717,1.1916666664428741
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1220.0,1.113776706385924e-20,2.9615082054507174e-21,8.930175754579494e-24,2.1834955837032622e-11,8.480998591072828e-11,1.3954372720743968e-11,4.83333333334191,0.6416666664524295,0.21415079173627033,0.21415079174760884,1.1916666664653408
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1225.0,8.931741466016167e-21,2.37315457040807e-21,5.24781331323932e-24,1.9553356763345503e-11,7.591953403805152e-11,1.0697184936921072e-11,4.833333333339504,0.6416666664757369,0.2141507917361067,0.21415079174484022,1.1916666664870978
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1230.0,7.040369836734712e-21,1.8691299541833425e-21,2.80434464736471e-24,1.7360050703220704e-11,6.737678276597771e-11,7.819806539052187e-12,4.8333333333373325,0.6416666664980658,0.21415079173581872,0.21415079174238832,1.19166666650796
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1235.0,5.44793269153204e-21,1.445111676055704e-21,1.2993982072782643e-24,1.527105773630193e-11,5.924357065711414e-11,5.322938485264825e-12,4.833333333335393,0.6416666665192634,0.21415079173549517,0.21415079174023788,1.1916666665277804
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1240.0,4.1314512938124436e-21,1.0948616936676012e-21,4.821113355901996e-25,1.3298558591432513e-11,5.1566796389757787e-11,3.2423059037869284e-12,4.833333333333676,0.6416666665392168,0.21415079173523557,0.21415079173837187,1.1916666665464521
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1245.0,3.0634077972936664e-21,8.109552528119966e-22,1.4781828089091299e-25,1.1451322854792403e-11,4.438017051298343e-11,1.7953304183952914e-12,4.833333333332175,0.6416666665578469,0.2141507917350343,0.2141507917367721,1.191666666563898
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1250.0,2.2140105944579808e-21,5.853765660488791e-22,1.336942928989855e-25,9.735160138580162e-12,3.770580239762257e-11,1.7074057904852493e-12,4.833333333330879,0.6416666665751034,0.2141507917347863,0.21415079173617413,1.19166666658007
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1255.0,1.5529513168816279e-21,4.0999485398468796e-22,3.137613779325523e-25,8.153276546188173e-12,3.155583843074119e-11,2.615652570648436e-12,4.833333333329776,0.6416666665909644,0.21415079173422152,0.21415079173619295,1.1916666665949442
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1260.0,1.0507859812637104e-21,2.7692272986053002e-22,5.936798677137486e-25,6.706723278061555e-12,2.5934018897433528e-11,3.5979612073780577e-12,4.833333333328856,0.6416666666054281,0.21415079173337778,0.2141507917362185,1.1916666666085187
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1265.0,6.798900704419963e-22,1.7877233105034232e-22,9.056024879512323e-25,5.3947658756809006e-12,2.083726295871191e-11,4.443744894734489e-12,4.833333333328105,0.6416666666185121,0.2141507917326498,0.2141507917362498,1.1916666666208062
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1270.0,4.1511363064904055e-22,1.088236147529338e-22,1.2032971435681077e-24,4.2153801829907116e-12,1.6257437559814288e-11,5.122320618355472e-12,4.833333333327461,0.6416666666302505,0.21415079173209167,0.21415079173628557,1.19166666663184
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1275.0,2.3415242510904387e-22,6.112532163718818e-23,1.4577086702746742e-24,3.165939289704948e-12,1.2184314475644742e-11,5.637878133866843e-12,4.833333333326055,0.6416666666406904,0.21415079173168503,0.21415079173632487,1.1916666666416602
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1280.0,1.176914252650104e-22,3.0528215533529986e-23,1.6529712664461349e-24,2.2445312875967e-12,8.610754959656422e-12,6.003616849334478e-12,4.833333333323548,0.6416666666498888,0.21415079173141202,0.214150791736367,1.1916666666503213
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1285.0,4.9391402408060104e-23,1.2681511275929816e-23,1.7830832224007813e-24,1.4540486291068595e-12,5.549783315682412e-12,6.235425898309857e-12,4.8333333333210255,0.6416666666579115,0.2141507917312561,0.2141507917364109,1.191666666657882
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1290.0,1.574922792609268e-23,3.993101839277581e-24,1.848978804562386e-24,8.210751089469e-13,3.1141943620556996e-12,6.349598752974847e-12,4.833333333319011,0.6416666666648295,0.21415079173120155,0.21415079173645604,1.1916666666644091
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1295.0,5.870983359877078e-24,1.5683403235221395e-24,1.8562157714064898e-24,5.013126656801437e-13,1.9516892734533473e-12,6.362012891806501e-12,4.8333333333174515,0.6416666666702402,0.21415079173123355,0.21415079173650184,1.1916666666699713
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1300.0,1.1195121788048687e-23,3.1351805359374387e-24,1.813122484696917e-24,6.922574905775943e-13,2.759445353727294e-12,6.287730043131232e-12,4.833333333314421,0.6416666666701994,0.21415079173133872,0.21415079173654697,1.1916666666699616
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1305.0,2.519162809942074e-23,6.962992751047676e-24,1.7293357171646215e-24,1.0384399093857669e-12,4.1123350602636754e-12,6.140729560020961e-12,4.833333333308459,0.6416666666701238,0.21415079173150414,0.21415079173659138,1.1916666666698936
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1310.0,4.305297497379224e-23,1.1780161581689802e-23,1.6148789848352583e-24,1.3575468796335372e-12,5.348920518379658e-12,5.93403778126337e-12,4.833333333302088,0.6416666666700181,0.21415079173171855,0.2141507917366345,1.1916666666697977
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1315.0,6.13992147480875e-23,1.6694617729639474e-23,1.4793471828417118e-24,1.6211927799205385e-12,6.367643785881561e-12,5.679568870200063e-12,4.833333333297109,0.6416666666698876,0.21415079173197155,0.21415079173667645,1.1916666666696787
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1320.0,7.799949480994866e-23,2.1119754576079907e-23,1.331277623606106e-24,1.827254951496155e-12,7.1620105173708365e-12,5.387839275487683e-12,4.833333333293377,0.6416666666697365,0.21415079173225393,0.21415079173671658,1.1916666666695392
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1325.0,9.152413433851674e-23,2.47084655576171e-23,1.178196618554114e-24,1.9793430359595236e-12,7.746640619440378e-12,5.068613799374636e-12,4.833333333290753,0.6416666666695695,0.21415079173255727,0.21415079173675483,1.1916666666693856
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1330.0,1.0133089957061262e-22,2.729456716263342e-23,1.0262033269507062e-24,2.0826879368497043e-12,8.141953668147453e-12,4.730390837514698e-12,4.833333333289103,0.6416666666693905,0.21415079173287443,0.21415079173679094,1.191666666669219
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1335.0,1.0727141737504029e-22,2.8843455456034323e-23,8.80075777299751e-25,2.1428672229602002e-12,8.369782352543717e-12,4.380668093396446e-12,4.8333333332883015,0.6416666666692035,0.21415079173319895,0.2141507917368248,1.1916666666690465
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1340.0,1.0954277424991048e-22,2.94114309474369e-23,7.433343152096305e-25,2.1654348416756707e-12,8.451788063817487e-12,4.025987356198319e-12,4.83333333328823,0.6416666666690106,0.21415079173352508,0.21415079173685614,1.1916666666688673
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1345.0,1.0856298338112807e-22,2.911259684349716e-23,6.182512012064377e-25,2.155728866577931e-12,8.408741350937981e-12,3.671662889985285e-12,4.833333333288777,0.6416666666688163,0.21415079173384866,0.21415079173688506,1.1916666666686866
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1350.0,1.04866599687185e-22,2.80915161603518e-23,5.062438713761751e-25,2.118711605888591e-12,8.259963166731901e-12,3.3224633959986437e-12,4.833333333289842,0.6416666666686232,0.21415079173416546,0.21415079173691157,1.1916666666685058
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1355.0,9.903982700251665e-23,2.650531317064501e-23,4.0789108450510013e-25,2.059008734904252e-12,8.023373151131446e-12,2.982307509245427e-12,4.83333333329133,0.6416666666684331,0.21415079173447227,0.2141507917369357,1.191666666668329
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1360.0,9.166394373458521e-23,2.4510457225175545e-23,3.231277374886104e-25,1.9808542502172e-12,7.715538225674883e-12,2.654406520393875e-12,4.833333333293159,0.6416666666682468,0.21415079173476648,0.21415079173695728,1.1916666666681548
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1365.0,8.327898027579611e-23,2.2250559442705074e-23,2.5139234283970837e-25,1.888082434473422e-12,7.351246545047356e-12,2.341296081772552e-12,4.8333333332952515,0.6416666666680662,0.214150791735046,0.21415079173697651,1.1916666666679856
compensation_branch_state_local_predator_patch_s0.158438_seed20260702,0.1584375,compensation_branch_state,local_predator_patch,20260702,1370.0,7.436569480697191e-23,1.985426776840648e-23,1.9177834955279446e-25,1.7841837207600985e-12,6.944123854527672e-12,2.0449378057558954e-12,4.833333333297539,0.6416666666678926,0.21415079173530932,0.2141507917369936,1.1916666666678242
