run_id,label,group_id,mu,D_w_over_D_u,eta,stress,T,n_x,n_y,L_x,L_y,dt,seed,time,mean_u,mean_v,mean_w,mean_z,var_u,var_v,var_w,pattern_strength,min_z,spatial_growth_term,meanfield_growth_term,spatial_covariance_bonus,relative_covariance_bonus,local_growth_mean,local_growth_at_means,cov_w_local_growth,edible_mean,edible_at_means,success
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,36.918,2.6434335289016073,2.6478660584990865,0.08096278486049767,1.2944042944054752,2.998902339223876e-16,2.9313048799985624e-16,1.5349122409681784e-19,2.998902339223876e-16,1.294404293610554,-0.0024441934902054412,-0.00244419349020545,8.673617379884035e-18,3.5486623357117947e-15,-0.030189098539741326,-0.03018909853974143,-5.733639331325972e-20,0.41351054048281344,0.41351054048281344,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,38.969,2.654614206301412,2.6473182685207393,0.07624138707440735,1.288492804770108,1.8282746196267777e-16,1.7868869337995826e-16,1.0250564552952542e-19,1.8282746196267777e-16,1.288492804128226,-0.0021675791508424897,-0.002167579150842475,-1.474514954580286e-17,-6.802588749791097e-15,-0.028430478956620406,-0.028430478956620223,-3.8527116790118696e-20,0.41365791789805423,0.4136579178980543,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,41.019999999999996,2.664208836186447,2.6471550175847667,0.07204070166041772,1.2832621112350358,1.1182826295192597e-16,1.0924785559280998e-16,6.946937793476385e-20,1.1182826295192597e-16,1.2832621107092221,-0.001934832265989934,-0.001934832265989958,2.4069288229178198e-17,1.2439986996424795e-14,-0.026857487800580577,-0.026857487800580913,-2.623520242802465e-20,0.41378737418728384,0.41378737418728384,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,43.071,2.6724944466414664,2.6472900567450153,0.06828008832312721,1.2786020749570584,6.860540353423971e-17,6.697027858302762e-17,4.7706430045694355e-20,6.860540353423971e-17,1.2786020745211573,-0.00173723734141353,-0.0017372373414135311,1.0842021724855044e-18,6.240955951380402e-16,-0.02544281040165422,-0.02544281040165424,-1.8082888552653038e-20,0.4139018900637861,0.4139018900637861,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,45.122,2.679694196029597,2.647652960232203,0.06489458073529164,1.2744249296695749,4.2203518692435644e-17,4.115235626644105e-17,3.3154269286543204e-20,4.2203518692435644e-17,1.2744249293046404,-0.0015681209496024471,-0.001568120949602436,-1.1058862159352145e-17,-7.052301776948907e-15,-0.02416412791075566,-0.024164127910755485,-1.2602491891020365e-20,0.41400384143634145,0.4140038414363415,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,47.172999999999995,2.685988693544036,2.6481867717142147,0.061831288045580024,1.2706599133628358,2.602722332453035e-17,2.5342807879833484e-17,2.3291249694683315e-20,2.602722332453035e-17,1.2706599130548397,-0.0014223081384232398,-0.0014223081384232314,-8.456776945386935e-18,-5.945812104233654e-15,-0.02300304883467348,-0.023003048834673342,-8.872371135663542e-21,0.4140951416360784,0.4140951416360784,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,49.224,2.6915247573779566,2.64884580818944,0.05904673627644741,1.2672493648228231,1.608854556190875e-17,1.5637882774945234e-17,1.652374177666502e-20,1.608854556190875e-17,1.2672493645611458,-0.0012957391859164666,-0.0012957391859164736,6.938893903907228e-18,5.355162504404282e-15,-0.021944298154770524,-0.02194429815477064,-6.3044981328983666e-21,0.4141773458649896,0.4141773458649896,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,51.275,2.6964222397110302,2.6495937077386404,0.05650487726285437,1.2641458419541416,9.96667201663627e-18,9.666963750922038e-18,1.18279287528376e-20,9.96667201663627e-18,1.2641458417305962,-0.0011851952084664169,-0.001185195208466411,-5.854691731421724e-18,-4.939854371329598e-15,-0.020975095706394012,-0.0209750957063939,-4.5181539787946764e-21,0.4142517290162714,0.41425172901627144,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,53.326,2.7007793785909935,2.6504017445833945,0.054175578787503426,1.2613099647047752,6.186924448692963e-18,5.985843071343375e-18,8.536105724049558e-21,6.186924448692963e-18,1.2613099645129304,-0.0010880988976161776,-0.0010880988976161698,-7.806255641895632e-18,-7.17421519220145e-15,-0.020084675087350744,-0.020084675087350602,-3.2634530112025427e-21,0.414319344409164,0.41431934440916407,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,55.376999999999995,2.704677017647987,2.651247402960821,0.05203346636357889,1.2587087796942809,3.848119914674577e-18,3.712145003621227e-18,6.2067695870120935e-21,3.848119914674577e-18,1.2587087795290102,-0.0010023679072659242,-0.0010023679072659363,1.214306433183765e-17,1.2114378606712511e-14,-0.019263907967652472,-0.019263907967652705,-2.3743013045138368e-21,0.4143810686370798,0.41438106863707974,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,57.428,2.708181949229742,2.65211318643313,0.05005702526289946,1.2563145057408946,2.39794762097517e-18,2.3053473925920305e-18,4.5442577193911124e-21,2.39794762097517e-18,1.2563145055980516,-0.0009263056636955127,-0.0009263056636955025,-1.0191500421363742e-17,-1.1002308223728841e-14,-0.01850500821474221,-0.018505008214742005,-1.7390000841850557e-21,0.41443763617364976,0.41443763617364976,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,59.479,2.7113495744911944,2.6529856336672184,0.04822789741459019,1.2541035610936646,1.4970144509154664e-18,1.433548046492645e-18,3.3482448663686273e-21,1.4970144509154664e-18,1.2541035609698596,-0.0008585191260806075,-0.0008585191260806203,1.2793585635328952e-17,1.4901922679038318e-14,-0.017801297010739747,-0.017801297010740014,-1.2816087015204425e-21,0.4144896663315033,0.4144896663315033,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,61.529999999999994,2.7142260282623942,2.6538545110755103,0.04653032581831977,1.2520558015104422,9.362567847617367e-19,8.92502865869786e-19,2.4815247453687385e-21,9.362567847617367e-19,1.2520558014028795,-0.0007978561938231076,-0.0007978561938231006,-7.047314121155779e-18,-8.83281244880357e-15,-0.017147014979830167,-0.017147014979830018,-9.49972063548864e-22,0.41453768444729666,0.4145376844472966,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,63.580999999999996,2.7168498824606266,2.6547121545392267,0.04495071176129403,1.2501539179055206,5.866024314626324e-19,5.56274952153102e-19,1.849180631075887e-21,5.866024314626324e-19,1.2501539178118604,-0.0007433575999975763,-0.0007433575999975892,1.2902005852577503e-17,1.7356391933867825e-14,-0.016537170844926723,-0.016537170844927007,-7.079317924441404e-22,0.4145821386631401,0.41458213866314014,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,65.63199999999999,2.7192535161797116,2.6555529353588363,0.04347725911513811,1.2483829560129809,3.681964651669585e-19,3.4706914422471607e-19,1.3849395738337594e-21,3.681964651669585e-19,1.2483829559312754,-0.0006942195997271984,-0.0006942195997271911,-7.26415455565288e-18,-1.0463770482002255e-14,-0.01596741868866986,-0.015967418688669695,-5.302003887526182e-22,0.41462341331822583,0.41462341331822583,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,67.68299999999999,2.7214642211268254,2.6563728288363655,0.042099686451759086,1.2467299302517167,2.3153663750077694e-19,2.1674860032291963e-19,1.0421285680241675e-21,2.3153663750077694e-19,1.246729930180312,-0.0006497647831186787,-0.0006497647831186753,-3.3610267347050637e-18,-5.1726822105887765e-15,-0.015433957776935634,-0.015433957776935549,-3.98945926582008e-22,0.41466183970884807,0.4146618397088481,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,69.734,2.7235050961846667,2.6571690670903383,0.04080899241680322,1.245183510974859,1.4587919061406353e-19,1.3548153931213732e-19,7.876144317493327e-22,1.4587919061406353e-19,1.2451835109123603,-0.0006094190601543662,-0.0006094190601543706,4.336808689942018e-18,7.116299724599147e-15,-0.014933450302571942,-0.014933450302572052,-3.014963671342247e-22,0.4146977047894251,0.4146977047894251,True
