run_id,scan,axis,mu,D_w_over_D_u,stress,T,n_x,n_y,dt,seed,time,mean_w,var_u,var_v,var_w,pattern_strength,dominant_wavelength,dominant_power,min_z
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,69.0,1.0315746243913866,0.059446217431976846,0.16747244046058335,0.0007074073314977979,0.16747244046058335,2.1081851067789192,22593.537526506894,3.4033138122939905
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,70.0,1.0380286929116904,0.06268655618767419,0.16821990411566984,0.0007154938126584418,0.16821990411566984,2.1081851067789192,24088.42457098166,3.422441637600646
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,71.0,1.044039646384229,0.06467832136427015,0.1661505806219382,0.0007181171613909519,0.1661505806219382,2.1081851067789192,25091.207929519107,3.450845613649868
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,72.0,1.0492802387426483,0.06566409676645717,0.1622689460508402,0.0007172545157998187,0.1622689460508402,2.1081851067789192,25672.856414142276,3.4703215723621565
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,73.0,1.0535233701460611,0.0659354074098557,0.1574721432922132,0.0007150094416928466,0.1574721432922132,2.1081851067789192,25938.57816923726,3.4807313814792673
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,74.0,1.0566684397914938,0.06577297341089391,0.15246249549765012,0.0007131032467219171,0.15246249549765012,2.1081851067789192,26002.772896355516,3.498563460134114
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,75.0,1.0587427108227272,0.06541242876558351,0.14773117891720192,0.0007124052220509186,0.14773117891720192,2.1081851067789192,25969.613221199485,3.5203954629440277
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,76.0,1.0598797764461447,0.06503100498206109,0.14358061403888855,0.0007128968112849921,0.14358061403888855,2.1081851067789192,25921.562731256974,3.535684691493067
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,77.0,1.0602824249704184,0.0647470678163379,0.14016050586262002,0.0007140328858070717,0.14016050586262002,2.1081851067789192,25915.256820968723,3.550851858511894
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,78.0,1.060180284158157,0.06462622794541789,0.1375048055921923,0.0007151678375273069,0.1375048055921923,2.1081851067789192,25982.547558847662,3.5646764894964713
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,79.0,1.0597919750560316,0.06469059574750771,0.13556553540099475,0.0007158180357197971,0.13556553540099475,2.1081851067789192,26134.443892558706,3.576508871371277
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,80.0,1.0592982410012877,0.06492952893628731,0.13424288338673207,0.000715744980863989,0.13424288338673207,2.1081851067789192,26366.361327018083,3.5861666844183486
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,81.0,1.0588285402628816,0.0653108669926647,0.13341133373566205,0.0007149287162188933,0.13341133373566205,2.1081851067789192,26663.65359473444,3.593795189831988
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,82.0,1.058459977349469,0.06579162390455845,0.13294099602573292,0.0007134967839065487,0.13294099602573292,2.1081851067789192,27006.68599410903,3.5986541065542585
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,83.0,1.05822500766685,0.06632702373802073,0.1327131309642759,0.0007116501338037355,0.1327131309642759,2.1081851067789192,27374.946165484,3.5950281950560257
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,84.0,1.0581235248979963,0.06687704351329307,0.13262952943499867,0.000709605625563834,0.13262952943499867,2.1081851067789192,27749.95626718199,3.592286335723111
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,85.0,1.0581355186670756,0.06741021073628216,0.13261635350075412,0.0007075593872598487,0.13261635350075412,2.1081851067789192,28116.982941212547,3.5907562632502197
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,86.0,1.0582318304306706,0.06790495798866303,0.13262370393069134,0.0007056673781675288,0.13262370393069134,2.1081851067789192,28465.69794689136,3.590533589235627
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,87.0,1.0583819508401686,0.06834915696834377,0.13262239638217188,0.0007040376920520645,0.13262239638217188,2.1081851067789192,28790.036760896724,3.590444308566587
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,88.0,1.058558843744832,0.06873853471230534,0.13259932966393406,0.0007027303583970262,0.13259932966393406,2.1081851067789192,29087.5434853251,3.590306123214877
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,89.0,1.0587413279854632,0.06907459778177372,0.1325525566802791,0.0007017620913655477,0.1325525566802791,2.1081851067789192,29358.47602634322,3.5908888743162874
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,90.0,1.058914705226583,0.06936253667526658,0.13248682263082268,0.0007011145168910938,0.13248682263082268,2.1081851067789192,29604.886184156705,3.5919635089779725
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,91.0,1.0590702685402626,0.06960940976721716,0.13240999134027936,0.0007007447387526344,0.13240999134027936,2.1081851067789192,29829.810213366687,3.593315985334929
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,92.0,1.0592042017296306,0.06982275073511837,0.13233049510093473,0.0007005968891733306,0.13233049510093473,2.1081851067789192,30036.6323106462,3.5947679529355416
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,93.0,1.0593162521906243,0.07000962591502997,0.13225574460480977,0.0007006129410966144,0.13225574460480977,2.1081851067789192,30228.631495247206,3.5961853800804477
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,94.0,1.0594084468415188,0.07017609327449437,0.13219132387334936,0.0007007410223128711,0.13219132387334936,2.1081851067789192,30408.694014350753,3.597478309169732
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,95.0,1.0594840173185749,0.07032697727870676,0.13214075417445867,0.0007009400551770176,0.13214075417445867,2.1081851067789192,30579.16293753108,3.5985949590152755
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,96.0,1.0595466057465484,0.07046586445013535,0.1321056201011754,0.0007011806219525145,0.1321056201011754,2.1081851067789192,30741.795790161876,3.5995130399025417
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,97.0,1.0595997438955076,0.07059523332342835,0.1320858904851435,0.00070144308062648,0.1320858904851435,2.1081851067789192,30897.80349078787,3.6002305439259343
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,98.0,1.0596465490697748,0.07071665099035579,0.13208031753770702,0.0007017146240109892,0.13208031753770702,2.1081851067789192,31047.946147720213,3.600757536961411
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,99.0,1.0596895667471928,0.07083098938412714,0.13208684359928322,0.0007019868437041936,0.13208684359928322,2.1081851067789192,31192.662420538898,3.601109744144993
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,100.0,1.059730705343336,0.07093863330336207,0.13210297796789994,0.0007022545087239946,0.13210297796789994,2.1081851067789192,31332.209367611715,3.601304118754615
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,101.0,1.0597712332368097,0.07103966627750496,0.13212612548451724,0.0007025152669977323,0.13212612548451724,2.1081851067789192,31466.790091403847,3.6013561951447652
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,102.0,1.059811826112053,0.07113402833840685,0.13215385599879606,0.0007027694629147435,0.13215385599879606,2.1081851067789192,31596.649244758984,3.601278852743361
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,103.0,1.0598526596318236,0.07122164211459503,0.132184103850184,0.000703019417027411,0.132184103850184,2.1081851067789192,31722.123582674594,3.6010820997488255
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,104.0,1.0598935414443202,0.07130250307106503,0.13221528562603735,0.000703268018951195,0.13221528562603735,2.1081851067789192,31843.645691666476,3.600773540055259
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,105.0,1.059934070771769,0.0713767298477265,0.13224632898733923,0.0007035169099178778,0.13224632898733923,2.1081851067789192,31961.710422578104,3.600359251182437
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,106.0,1.0599738055423773,0.07144457432291157,0.1322766180520995,0.0007037647039111783,0.1322766180520995,2.1081851067789192,32076.8215952641,3.5998448470610303
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,107.0,1.0600124088405114,0.07150639842481618,0.1323058790136974,0.0007040057227596651,0.1323058790136974,2.1081851067789192,32189.439252384356,3.5992365316015666
long_025,longtime,baseline_longtime,0.85,100.0,0.0,120.0,64,64,0.01,20260610,108.0,1.0600497424973523,0.07156263293480368,0.13233404592246703,0.0007042297278187695,0.13233404592246703,2.1081851067789192,32299.945108901913,3.598541984149024
