case_label,stress,q0,w0_scale,time,mean_n,mean_w,mean_q,var_n,var_w,var_q,min_n,min_w,min_q,max_q,min_z
persistent_case,0.1584375,0.1,0.1,1175.0,4.833333055509251,0.6416668093898301,0.21415079551917354,8.596769197937529e-25,2.2913215668479096e-25,1.5282576481925859e-27,4.833333055507701,0.6416668093884478,0.21415079551910465,0.2141507955192999,1.1916668017662921
persistent_case,0.1584375,0.1,0.1,1180.0,4.8333331046372106,0.6416667840399403,0.214150797262224,7.331503969659762e-25,1.9529162302266475e-25,1.0801755532557476e-27,4.833333104635775,0.6416667840386536,0.21415079726216552,0.21415079726233183,1.1916667779883114
persistent_case,0.1584375,0.1,0.1,1185.0,4.833333149542971,0.6416667608769887,0.21415079867679548,6.156820792604066e-25,1.6388218708511798e-25,7.376688305989162e-28,4.8333331495416525,0.6416667608758005,0.21415079867674658,0.21415079867688622,1.1916667562455938
persistent_case,0.1584375,0.1,0.1,1190.0,4.833333190258613,0.6416667398830954,0.2141507997926189,5.08959233456793e-25,1.3538427457942212e-25,4.8343172618821255e-28,4.83333319025741,0.641666739882007,0.21415079979257878,0.21415079979269383,1.1916667365239375
persistent_case,0.1584375,0.1,0.1,1195.0,4.833333226866393,0.6416667210145923,0.2141508006389704,4.14037527431865e-25,1.100456858355766e-25,3.008215804722653e-28,4.833333226865305,0.6416667210136028,0.21415080063893827,0.21415080063903114,1.1916667187847527
persistent_case,0.1584375,0.1,0.1,1200.0,4.833333259490295,0.641666704206385,0.214150801244355,3.3116231137162097e-25,8.795713101044118e-26,1.7519600436378552e-28,4.833333259489318,0.6416667042054924,0.21415080124432992,0.2141508012444028,1.1916667029691497
persistent_case,0.1584375,0.1,0.1,1205.0,4.833333288288273,0.6416666893759528,0.21415080163624617,2.601941217554401e-25,6.90460941050257e-26,9.390092925803573e-29,4.833333288287404,0.6416666893751545,0.21415080163622646,0.21415080163628236,1.1916666890016905
persistent_case,0.1584375,0.1,0.1,1210.0,4.833333313445198,0.6416666764269905,0.21415080184087767,2.0053950041173588e-25,5.316439562519929e-26,4.5842189370994807e-29,4.833333313444433,0.6416666764262831,0.21415080184086174,0.21415080184090354,1.1916666767938124
persistent_case,0.1584375,0.1,0.1,1215.0,4.8333333351664765,0.6416666652526952,0.21415080188308194,1.513650496905094e-25,4.009300319357957e-26,2.1928685554646196e-29,4.833333335165807,0.6416666652520744,0.2141508018830695,0.21415080188309887,1.1916666662469109
persistent_case,0.1584375,0.1,0.1,1220.0,4.833333353672337,0.641666655738708,0.2141508017861708,1.115529240297413e-25,2.951260737841674e-26,1.467331850656868e-29,4.83333335367176,0.6416666557381685,0.2141508017861613,0.21415080178617982,1.1916666572551131
persistent_case,0.1584375,0.1,0.1,1225.0,4.83333336919278,0.6416666477657216,0.2141508015718533,7.99952158585183e-26,2.1136467854342513e-26,1.812706328516033e-29,4.833333369192287,0.6416666477652584,0.21415080157184244,0.2141508015718627,1.191666649707728
persistent_case,0.1584375,0.1,0.1,1230.0,4.833333381963118,0.6416666412117712,0.21415080126018693,5.558453163662929e-26,1.4660111169636512e-26,2.774541603618737e-29,4.833333381962703,0.641666641211379,0.2141508012601749,0.21415080126019792,1.1916666434914065
persistent_case,0.1584375,0.1,0.1,1235.0,4.833333392220118,0.641666635954222,0.21415080086955757,3.717842551368929e-26,9.788276185318401e-27,4.017981070167141e-29,4.8333333922197745,0.641666635953895,0.21415080086954472,0.21415080086957,1.191666638492017
persistent_case,0.1584375,0.1,0.1,1240.0,4.833333400198685,0.6416666318714745,0.2141508004166842,2.3702462773811471e-26,6.226108157700236e-27,5.295311599906249e-29,4.833333400198407,0.6416666318712071,0.21415080041667053,0.2141508004166978,1.191666634596253
persistent_case,0.1584375,0.1,0.1,1245.0,4.83333340612906,0.6416666288444053,0.2141507999166446,1.422656331341663e-26,3.726149123932111e-27,6.452041919968508e-29,4.83333340612884,0.6416666288441917,0.2141507999166289,0.214150799916659,1.1916666316929998
persistent_case,0.1584375,0.1,0.1,1250.0,4.8333334102344825,0.6416666267575631,0.21415079938291937,7.884685355134418e-27,2.058050643437286e-27,7.401631647240729e-29,4.833333410234315,0.6416666267573984,0.21415079938290116,0.21415079938293435,1.1916666296744647
persistent_case,0.1584375,0.1,0.1,1255.0,4.833333412729304,0.6416666255001432,0.21415079882744947,3.953477152651192e-27,1.0253251694380737e-27,8.137787899669177e-29,4.833333412729172,0.6416666255000221,0.21415079882742943,0.21415079882746507,1.191666628437104
persistent_case,0.1584375,0.1,0.1,1260.0,4.833333413817479,0.6416666249667551,0.21415079826070654,1.785093620901997e-27,4.624884654471827e-28,8.526541993503065e-29,4.833333413817374,0.6416666249666724,0.21415079826068512,0.21415079826072236,1.1916666278823533
persistent_case,0.1584375,0.1,0.1,1265.0,4.833333413691425,0.6416666250580073,0.21415079769177126,8.851354468390076e-28,2.325832144525678e-28,8.658220080749974e-29,4.833333413691344,0.6416666250579586,0.214150797691749,0.2141507976917871,1.1916666279171868
persistent_case,0.1584375,0.1,0.1,1270.0,4.833333412531193,0.6416666256809294,0.21415079712841878,8.215585734448405e-28,2.238657934858528e-28,8.561098499343792e-29,4.833333412531119,0.6416666256808987,0.21415079712839621,0.21415079712843443,1.1916666284545165
persistent_case,0.1584375,0.1,0.1,1275.0,4.83333341050393,0.6416666267492452,0.21415079657720887,1.277670591791242e-27,3.5125346252152595e-28,8.254008913287519e-29,4.833333410503844,0.6416666267492059,0.21415079657718628,0.21415079657722422,1.1916666294134561
persistent_case,0.1584375,0.1,0.1,1280.0,4.833333407763581,0.6416666281835206,0.21415079604357837,2.0078913598445346e-27,5.488284465218594e-28,7.754236148865926e-29,4.833333407763487,0.6416666281834739,0.21415079604355608,0.21415079604359316,1.1916666307195225
persistent_case,0.1584375,0.1,0.1,1285.0,4.833333404450815,0.6416666299111973,0.214150795531935,2.8185035252644614e-27,7.707561586490821e-28,7.145293023558044e-29,4.833333404450712,0.6416666299111443,0.2141507955319132,0.21415079553194913,1.1916666323046057
persistent_case,0.1584375,0.1,0.1,1290.0,4.8333334006931326,0.6416666318665348,0.21415079504575088,3.630563027037595e-27,9.808215476458857e-28,6.464415079465715e-29,4.833333400693021,0.6416666318664769,0.21415079504572992,0.21415079504576442,1.1916666341069457
persistent_case,0.1584375,0.1,0.1,1295.0,4.833333396605129,0.6416666339904689,0.21415079458765449,4.278785016592668e-27,1.1572732931280445e-27,5.761646252024351e-29,4.833333396604996,0.6416666339904079,0.21415079458763436,0.21415079458766728,1.1916666360710126
persistent_case,0.1584375,0.1,0.1,1300.0,4.833333392288889,0.641666636230405,0.21415079415952012,4.807796564822037e-27,1.2964641351707197e-27,5.050209404471661e-29,4.83333339228874,0.6416666362303415,0.21415079415950097,0.21415079415953206,1.1916666381473138
persistent_case,0.1584375,0.1,0.1,1305.0,4.83333338783449,0.6416666385399559,0.2141507937625542,5.143265249964111e-27,1.3828170921983966e-27,4.3585821193743965e-29,4.833333387834329,0.6416666385398917,0.2141507937625361,0.2141507937625653,1.1916666402921605
persistent_case,0.1584375,0.1,0.1,1310.0,4.833333383320586,0.6416666408786378,0.21415079339737758,5.3079653862042634e-27,1.4266380410384068e-27,3.7199144094765926e-29,4.833333383320414,0.6416666408785732,0.21415079339736076,0.21415079339738782,1.1916666424673839
persistent_case,0.1584375,0.1,0.1,1315.0,4.833333378815048,0.6416666432115343,0.21415079306410345,5.3194185063975454e-27,1.4262532763467047e-27,3.099177633982503e-29,4.8333333788148725,0.6416666432114698,0.21415079306408802,0.2141507930641129,1.1916666446400241
persistent_case,0.1584375,0.1,0.1,1320.0,4.833333374375674,0.641666645508934,0.2141507927624105,5.168416354293853e-27,1.38284275220564e-27,2.5508649650414454e-29,4.8333333743754965,0.6416666455088708,0.21415079276239637,0.21415079276241902,1.191666646782
persistent_case,0.1584375,0.1,0.1,1325.0,4.833333370050896,0.6416666477459564,0.21415079249161081,4.898490339240182e-27,1.3086100996336984e-27,2.0619987569412458e-29,4.83333337005072,0.6416666477458948,0.2141507924915979,0.21415079249161847,1.1916666488697567
persistent_case,0.1584375,0.1,0.1,1330.0,4.8333333658805335,0.6416666499021668,0.21415079225071293,4.587292030664282e-27,1.2208904545692357e-27,1.6426064278842488e-29,4.833333365880361,0.6416666499021074,0.2141507922507013,0.21415079225071976,1.1916666508839104
persistent_case,0.1584375,0.1,0.1,1335.0,4.833333361896532,0.6416666519611922,0.21415079203847925,4.2010924248571035e-27,1.1239025364627767e-27,1.28437339599658e-29,4.833333361896364,0.6416666519611356,0.2141507920384689,0.21415079203848533,1.1916666528088906
persistent_case,0.1584375,0.1,0.1,1340.0,4.8333333581236975,0.6416666539103382,0.21415079185347863,3.7687450338734795e-27,1.008937970199814e-27,9.705586656999299e-30,4.833333358123538,0.6416666539102845,0.21415079185346939,0.21415079185348393,1.1916666546325807
persistent_case,0.1584375,0.1,0.1,1345.0,4.833333354580433,0.6416666557402146,0.21415079169413337,3.342262292163509e-27,8.901648082587183e-28,7.326297881838903e-30,4.83333335458028,0.6416666557401645,0.21415079169412524,0.21415079169413792,1.1916666563459717
persistent_case,0.1584375,0.1,0.1,1350.0,4.833333351279423,0.6416666574443738,0.2141507915587615,2.9115829491047187e-27,7.768380377741348e-28,5.328879825328444e-30,4.833333351279279,0.6416666574443268,0.2141507915587544,0.21415079155876532,1.1916666579428257
persistent_case,0.1584375,0.1,0.1,1355.0,4.8333333482283205,0.641666659018962,0.214150791445614,2.493129601925893e-27,6.646725669348304e-28,3.64020282099366e-30,4.833333348228185,0.6416666590189184,0.21415079144560786,0.21415079144561727,1.1916666594193437
persistent_case,0.1584375,0.1,0.1,1360.0,4.833333345430375,0.6416666604623893,0.21415079135290793,2.0889375733922605e-27,5.585090160259658e-28,2.5781811027658537e-30,4.833333345430249,0.6416666604623493,0.21415079135290277,0.21415079135291065,1.1916666607738655
persistent_case,0.1584375,0.1,0.1,1365.0,4.833333342885045,0.6416666617750174,0.21415079127885428,1.73027009910507e-27,4.622197290068333e-28,1.7600887563449778e-30,4.83333334288493,0.6416666617749811,0.2141507912788501,0.21415079127885658,1.1916666620065701
persistent_case,0.1584375,0.1,0.1,1370.0,4.833333340588561,0.6416666629588685,0.21415079122168273,1.4197362363599831e-27,3.7833410490503516e-28,1.1964982719618763e-30,4.833333340588455,0.6416666629588357,0.21415079122167935,0.2141507912216847,1.1916666631192068
persistent_case,0.1584375,0.1,0.1,1375.0,4.833333338534443,0.6416666640173548,0.2141507911796618,1.153939607700073e-27,3.0647805891226396e-28,7.251098028753523e-31,4.833333338534348,0.6416666640173254,0.21415079117965918,0.2141507911796634,1.1916666641148415
persistent_case,0.1584375,0.1,0.1,1380.0,4.8333333367139915,0.6416666649550291,0.21415079115111596,9.068104402121249e-28,2.4036067026359695e-28,3.5370662632061857e-31,4.833333336713906,0.6416666649550031,0.21415079115111396,0.21415079115111707,1.1916666649976217
persistent_case,0.1584375,0.1,0.1,1385.0,4.833333335116723,0.641666665777358,0.21415079113443936,7.087343232217308e-28,1.8730427946861133e-28,1.7457689782028088e-31,4.833333335116648,0.6416666657773347,0.21415079113443788,0.21415079113444022,1.1916666657725634
persistent_case,0.1584375,0.1,0.1,1390.0,4.833333333730772,0.6416666664905162,0.2141507911281066,5.334510093441764e-28,1.421796626307144e-28,8.743251749777722e-32,4.833333333730705,0.6416666664904954,0.2141507911281055,0.2141507911281072,1.19166666644536
persistent_case,0.1584375,0.1,0.1,1395.0,4.833333332543244,0.6416666671012011,0.21415079113068067,4.014853265897908e-28,1.069695616183873e-28,3.600021979054305e-32,4.8333333325431855,0.6416666671011828,0.21415079113068014,0.21415079113068117,1.1916666670222043
persistent_case,0.1584375,0.1,0.1,1400.0,4.833333331540545,0.6416666676164686,0.21415079114081947,2.9988289237364216e-28,7.841912172369465e-29,2.8314931764415e-32,4.833333331540493,0.6416666676164531,0.21415079114081914,0.21415079114081995,1.1916666675096383
persistent_case,0.1584375,0.1,0.1,1405.0,4.833333330708653,0.641666668043588,0.21415079115727864,2.1614538432162953e-28,5.693637828874476e-29,4.489786567033517e-32,4.8333333307086095,0.6416666680435748,0.2141507911572782,0.21415079115727922,1.1916666679144134
persistent_case,0.1584375,0.1,0.1,1410.0,4.833333330033369,0.641666668389915,0.21415079117891395,1.4546760722250675e-28,3.817073381007085e-29,7.545695720979202e-32,4.833333330033334,0.6416666683899039,0.21415079117891336,0.21415079117891458,1.1916666682433714
persistent_case,0.1584375,0.1,0.1,1415.0,4.833333329500533,0.641666668662783,0.21415079120468142,9.601492626149238e-29,2.5048699023480075e-29,1.2701018977583878e-31,4.833333329500503,0.6416666686627741,0.2141507912046807,0.2141507912046821,1.1916666685033417
