parameter_set_label,r_v,a_v,b_u,b_v,stress,q0,w0_scale,classification,basin_label,tail_mean_w,tail_mean_q,q_change,selection_gradient_tail_mean,predator_growth_factor_tail_mean,physical,notes
current,0.65,0.35,0.08,0.02,0.16486816,0.6,0.02,recovery_transient,transient_basin,0.00011059408756732808,2.697013622181323e-06,-0.5999973029863778,-0.19246694946056514,0.004287055199345155,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.6,0.05,recovery_transient,transient_basin,0.000267250912153498,2.7088237356408334e-06,-0.5999972911762643,-0.19241987527516832,0.004318483060963291,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.6,0.1,recovery_transient,transient_basin,0.0005045266692205965,2.727973873684214e-06,-0.5999972720261263,-0.19234857264960667,0.004366061442433646,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.6,0.2,recovery_transient,transient_basin,0.0008963664826294413,2.764530735607501e-06,-0.5999972354692644,-0.192230815893306,0.004444572981627977,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.6,0.5,recovery_transient,transient_basin,0.001559378591922419,2.8604221981485717e-06,-0.5999971395778019,-0.19203154712746678,0.004577241555766911,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.6,1.0,recovery_transient,transient_basin,0.0017788546374917261,2.9821764079610886e-06,-0.599997017823592,-0.19196558349506945,0.0046210989807345506,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.6,1.5,recovery_transient,transient_basin,0.0016681714158881598,3.070026827291554e-06,-0.5999969299731727,-0.19199885995717728,0.004598967282762022,True,current_parameterization;window_change_indicates_transient
current,0.65,0.35,0.08,0.02,0.16486816,0.7,0.02,extinct_steady,extinct_basin,3.7155481627922336e-06,3.7902554511346107e-06,-0.6999962097445488,-0.19249913960020665,0.004265479847818185,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.7,0.05,extinct_steady,extinct_basin,8.852956425109915e-06,3.8021786468375704e-06,-0.6999961978213531,-0.19249759636326416,0.004266509192603557,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.7,0.1,extinct_steady,extinct_basin,1.6375141676229293e-05,3.821530196923012e-06,-0.699996178469803,-0.19249533706620592,0.004268016348562086,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.7,0.2,extinct_steady,extinct_basin,2.8143448150331614e-05,3.858728746201955e-06,-0.6999961412712538,-0.19249180360613719,0.004270374302561811,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.7,0.5,extinct_steady,extinct_basin,4.645457403030709e-05,3.957483909660041e-06,-0.6999960425160903,-0.19248630820915325,0.004274038102725643,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.7,1.0,extinct_steady,extinct_basin,5.227021938872469e-05,4.087742930972965e-06,-0.699995912257069,-0.1924845694886553,0.00427519017332746,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.7,1.5,extinct_steady,extinct_basin,4.9449689956461945e-05,4.187041404330271e-06,-0.6999958129585956,-0.1924854232509882,0.00427461199593453,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,0.02,extinct_steady,extinct_basin,3.2333030275446464e-08,5.635437491208067e-06,-0.7999943645625088,-0.19250037057329658,0.004264526177995661,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,0.05,extinct_steady,extinct_basin,7.673658222408797e-08,5.6497566233947525e-06,-0.7999943502433766,-0.1925003581339565,0.004264533349410602,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,0.1,extinct_steady,extinct_basin,1.41315259995242e-07,5.672847357085452e-06,-0.799994327152643,-0.1925003403490861,0.00426454371174231,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,0.2,extinct_steady,extinct_basin,2.422082951808614e-07,5.716877426081718e-06,-0.7999942831225739,-0.1925003131291932,0.00426455901544291,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,0.5,extinct_steady,extinct_basin,3.973247995212976e-07,5.834364697975837e-06,-0.7999941656353021,-0.19250027450958954,0.004264576601697208,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,1.0,extinct_steady,extinct_basin,4.468689010357e-07,5.991781788439418e-06,-0.7999940082182116,-0.1925002698514025,0.004264567786304462,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.8,1.5,extinct_steady,extinct_basin,4.2340844361099506e-07,6.1148866975172475e-06,-0.7999938851133025,-0.19250028514232737,0.004264548714712466,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,0.02,extinct_steady,extinct_basin,1.0182551237937663e-11,9.945318334556695e-06,-0.8999900546816655,-0.19250067120801317,0.00426401989553223,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,0.05,extinct_steady,extinct_basin,2.512887076263932e-11,9.965929495709676e-06,-0.8999900340705043,-0.19250067268239815,0.004264017619807158,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,0.1,extinct_steady,extinct_basin,4.480348532068639e-11,9.999548458821818e-06,-0.8999900004515412,-0.19250067456623837,0.004264013242168977,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,0.2,extinct_steady,extinct_basin,7.717219807269672e-11,1.0063737668144359e-05,-0.8999899362623319,-0.19250067893778441,0.00426400586654381,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,0.5,extinct_steady,extinct_basin,1.2870093218183108e-10,1.023534383829373e-05,-0.8999897646561618,-0.1925006909245413,0.00426398650911759,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,1.0,extinct_steady,extinct_basin,1.430739672509853e-10,1.0468608388612023e-05,-0.8999895313916114,-0.1925007066311155,0.004263959417128413,True,current_parameterization;steady_by_tail_change_and_rhs_residual
current,0.65,0.35,0.08,0.02,0.16486816,0.9,1.5,extinct_steady,extinct_basin,1.3605136182546188e-10,1.0655186200505817e-05,-0.8999893448137996,-0.19250071929228582,0.004263937861599255,True,current_parameterization;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,0.02,persistent_steady,persistent_basin,1.309386963907051,0.0,0.0,0.517193481953525,-2.704969307528082e-15,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,0.05,persistent_steady,persistent_basin,1.3093869639107827,0.0,0.0,0.5171934819552424,-7.371175000970691e-13,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,0.1,persistent_steady,persistent_basin,1.3093869639070324,0.0,0.0,0.5171934819535164,9.944034621796926e-16,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,0.2,persistent_steady,persistent_basin,1.3093869639070335,0.0,0.0,0.5171934819535168,8.121075828276608e-16,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,0.5,persistent_steady,persistent_basin,1.3093869639010738,0.0,0.0,0.5171934819507741,1.1737291522794248e-12,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,1.0,persistent_steady,persistent_basin,1.3093869639070645,0.0,0.0,0.5171934819535311,-5.346203589568424e-15,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.0,1.5,persistent_steady,persistent_basin,1.3093869639070368,0.0,0.0,0.5171934819535183,1.1376359388134321e-16,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,0.02,persistent_steady,persistent_basin,0.27483777097107653,0.5874392127308823,0.4874392127308823,-9.477744072220696e-05,1.295384431444668e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,0.05,persistent_steady,persistent_basin,0.27506993976558797,0.5874210978850564,0.4874210978850564,4.1101519844973144e-05,4.639634520789004e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,0.1,persistent_steady,persistent_basin,0.27510260554643606,0.5874611477290951,0.4874611477290951,6.012552528430991e-05,-3.221373784513383e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,0.2,persistent_steady,persistent_basin,0.2750823026178652,0.5874940815594116,0.48749408155941165,4.817714356690912e-05,-2.3876896793534503e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,0.5,persistent_steady,persistent_basin,0.2750490853507455,0.5875149960683738,0.4875149960683738,2.869924457293358e-05,-2.830066762021028e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,1.0,persistent_steady,persistent_basin,0.27503366881905644,0.5875209002103347,0.4875209002103347,1.966760352490868e-05,-2.6967628544728264e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.1,1.5,persistent_steady,persistent_basin,0.2750280024924829,0.5875225927744211,0.4875225927744211,1.6348831623394338e-05,-2.604934226761552e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,0.02,persistent_steady,persistent_basin,0.2748891773871429,0.5874247925483893,0.3874247925483893,-6.466710398702449e-05,1.2037852702353493e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,0.05,persistent_steady,persistent_basin,0.27508614556387423,0.5874295249740779,0.38742952497407784,5.056391005461264e-05,3.197481065444218e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,0.1,persistent_steady,persistent_basin,0.2750990271727146,0.5874729802733071,0.38747298027330707,5.8006897316583884e-05,-1.2233890672120459e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,0.2,persistent_steady,persistent_basin,0.2750684909723022,0.5875045060762618,0.3875045060762618,4.007475046723193e-05,-2.7258346639214586e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,0.5,persistent_steady,persistent_basin,0.2750299705425189,0.58752201624389,0.38752201624389,1.7501712513093808e-05,-2.6381183092026497e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,1.0,persistent_steady,persistent_basin,0.27501335326193144,0.5875257320888819,0.3875257320888819,7.771850865336388e-06,-2.2579451658883926e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.2,1.5,persistent_steady,persistent_basin,0.2750074441189276,0.5875264580220569,0.38752645802205693,4.313243526663129e-06,-2.0698187341318793e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,0.02,persistent_steady,persistent_basin,0.27489584023617936,0.587423251192026,0.287423251192026,-6.0765553766867416e-05,1.189044924495699e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,0.05,persistent_steady,persistent_basin,0.27508739640381596,0.5874304346522031,0.28743043465220314,5.129380981040761e-05,3.0629382033285617e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,0.1,persistent_steady,persistent_basin,0.27509826631142004,0.5874743956729419,0.2874743956729419,5.755842561373432e-05,-1.3165328102675341e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,0.2,persistent_steady,persistent_basin,0.2750652820821071,0.5875063711618528,0.2875063711618528,3.8193622358340256e-05,-2.7549390424146883e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,0.5,persistent_steady,persistent_basin,0.2750229607156029,0.5875235117180136,0.28752351171801366,1.3397340663775693e-05,-2.4712048187795097e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,1.0,persistent_steady,persistent_basin,0.27500421071353676,0.5875262566684811,0.28752625666848114,2.4216690904737484e-06,-1.9130884697873005e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.3,1.5,persistent_steady,persistent_basin,0.27499742622183154,0.587526373277121,0.287526373277121,-1.5477613667490305e-06,-1.6332240209005368e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,0.02,persistent_steady,persistent_basin,0.27487974182691227,0.5874271130084395,0.1874271130084395,-7.019309625152007e-05,1.2235030930289722e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,0.05,persistent_steady,persistent_basin,0.27508143763635495,0.5874266079156174,0.18742660791561738,4.781601781915518e-05,3.658212599679721e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,0.1,persistent_steady,persistent_basin,0.27510016061715037,0.5874692559010244,0.18746925590102437,5.8677292313598004e-05,-9.391883518324571e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,0.2,persistent_steady,persistent_basin,0.2750697660300946,0.5875024253698622,0.18750242536986217,4.082549030752794e-05,-2.5953965124581104e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,0.5,persistent_steady,persistent_basin,0.2750245973690831,0.5875209787998119,0.1875209787998119,1.4360286918778129e-05,-2.3155279867138393e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,1.0,persistent_steady,persistent_basin,0.2750020208190853,0.5875237843127968,0.18752378431279682,1.1459865649326926e-06,-1.5993347095689792e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.4,1.5,persistent_steady,persistent_basin,0.27499302085814603,0.5875237403828638,0.1875237403828638,-4.119457582260793e-06,-1.210127481778166e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,0.02,persistent_steady,persistent_basin,0.2748434822807235,0.5874374051743,0.08743740517429999,-9.143181105999473e-05,1.287050544710474e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,0.05,persistent_steady,persistent_basin,0.27506532723492266,0.5874196992292646,0.08741969922926462,3.8405762747415225e-05,4.961570333003219e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,0.1,persistent_steady,persistent_basin,0.27510063359136305,0.5874576819420632,0.08745768194206316,5.8979286600152545e-05,7.096718923412903e-08,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,0.2,persistent_steady,persistent_basin,0.27507850337971684,0.5874911444385984,0.0874911444385984,4.596091660498111e-05,-1.9635405336025046e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,0.5,persistent_steady,persistent_basin,0.27503220879716284,0.5875121249063614,0.0875121249063614,1.8832273232911094e-05,-1.8522847517549864e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,1.0,persistent_steady,persistent_basin,0.2750037163661549,0.587516681259568,0.08751668125956802,2.1534526993470818e-06,-1.0393510845158015e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.5,1.5,persistent_steady,persistent_basin,0.27499052239264354,0.5875176201550554,0.08751762015505538,-5.5681049457794665e-06,-5.579073044433054e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,0.02,persistent_steady,persistent_basin,0.2747832717434928,0.5874593378499048,-0.012540662150095194,-0.00012671162836357195,1.3496792212314111e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,0.05,persistent_steady,persistent_basin,0.27502931067022823,0.5874128221665694,-0.012587177833430552,1.734892453655707e-05,7.112924392024137e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,0.1,persistent_steady,persistent_basin,0.275088674480621,0.5874403693619719,-0.012559630638028119,5.202001969691181e-05,2.1241326204057795e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,0.2,persistent_steady,persistent_basin,0.2750802607790761,0.5874715680248839,-0.012528431975116106,4.703108410900836e-05,-2.946841421395078e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,0.5,persistent_steady,persistent_basin,0.275034535477673,0.5874960097463832,-0.012503990253616815,2.0228125170034196e-05,-5.161740115336227e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,1.0,persistent_steady,persistent_basin,0.27499824239892173,0.5875053301786194,-0.012494669821380588,-1.0251642164739295e-06,2.0657441553359434e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.6,1.5,persistent_steady,persistent_basin,0.27497910758802085,0.5875094400970302,-0.012490559902969767,-1.2229000581326571e-05,6.592928121436068e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,0.02,persistent_steady,persistent_basin,0.27469174170064115,0.5875053308747963,-0.11249466912520367,-0.00018037214063045993,1.3325860804460707e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,0.05,persistent_steady,persistent_basin,0.27495251038661,0.5874156317846435,-0.11258436821535645,-2.7590765828423143e-05,1.0145034079561174e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,0.1,persistent_steady,persistent_basin,0.2750389674481929,0.5874243840696876,-0.1125756159303124,2.297390975116487e-05,5.671661339161463e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,0.2,persistent_steady,persistent_basin,0.2750477344170262,0.5874498746601815,-0.11255012533981845,2.8048758569801618e-05,3.027870761064259e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,0.5,persistent_steady,persistent_basin,0.27500484123755786,0.5874800894149909,-0.1125199105850091,2.8895512175706484e-06,2.1721345338301945e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,1.0,persistent_steady,persistent_basin,0.2749615463276277,0.5874990285946753,-0.11250097140532467,-2.2481454748886815e-05,2.3380861108279645e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.7,1.5,persistent_steady,persistent_basin,0.2749370262416635,0.5875096459194925,-0.11249035408050745,-3.685034068981703e-05,2.4418449967155775e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,0.02,persistent_steady,persistent_basin,0.27456845691260395,0.5876059888763355,-0.21239401112366452,-0.0002527351871502217,9.655572029326645e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,0.05,persistent_steady,persistent_basin,0.2747960599313046,0.5874602884193265,-0.21253971158067353,-0.00011922989619293179,1.2864783788583367e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,0.1,persistent_steady,persistent_basin,0.27490012935130215,0.587440596801869,-0.21255940319813105,-5.8292269280480886e-05,1.0164513128519362e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,0.2,persistent_steady,persistent_basin,0.27492708625962564,0.587457166190152,-0.21254283380984806,-4.25550387089589e-05,7.538641033967684e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,0.5,persistent_steady,persistent_basin,0.27489729772516,0.58749725798155,-0.2125027420184501,-6.006915646136654e-05,5.244767913233957e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,1.0,persistent_steady,persistent_basin,0.2748600246174728,0.587531764365687,-0.21246823563431305,-8.195189800248773e-05,3.7686578994078073e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.8,1.5,persistent_steady,persistent_basin,0.2748396616922714,0.5875524493797462,-0.2124475506202539,-9.391085604962851e-05,2.798775463508665e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,0.02,persistent_steady,persistent_basin,0.27454741363465635,0.5878361273061251,-0.3121638726938749,-0.0002655349141710496,-9.956130706845132e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,0.05,persistent_steady,persistent_basin,0.2745585060161088,0.5876652702965709,-0.3123347297034291,-0.00025868354923117454,4.805703291395501e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,0.1,persistent_steady,persistent_basin,0.2746341407427894,0.5876154031296407,-0.31238459687035935,-0.00021431268666081987,6.001045945301653e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,0.2,persistent_steady,persistent_basin,0.2746882786763212,0.5876184659877816,-0.31238153401221846,-0.0001826361245536103,3.406829678413714e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,0.5,persistent_steady,persistent_basin,0.27473682952052075,0.5876604893216827,-0.31233951067831733,-0.00015431288656499845,-2.420741579094577e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,1.0,persistent_steady,persistent_basin,0.2747801357129384,0.5876994198651129,-0.31230058013488715,-0.0001290546661647436,-7.751332080828999e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.1584375,0.9,1.5,persistent_steady,persistent_basin,0.27481376064122476,0.5877204078893257,-0.31227959211067435,-0.00010942437883923907,-1.1068096956179333e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,0.02,persistent_steady,persistent_basin,1.2791728418508908,0.0,0.0,0.5020864209254498,2.2205145815357838e-14,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,0.05,persistent_steady,persistent_basin,1.2791728418510269,0.0,0.0,0.5020864209255128,-3.35259940522609e-15,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,0.1,persistent_steady,persistent_basin,1.2791728418513129,0.0,0.0,0.5020864209256455,-5.710178557703251e-14,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
