run_id,scenario,evolve,stress,time,n,w,q,z,r_q,a_q,b_q,selection_gradient
TS_001,unstressed,False,0.0,264.0,4.833333333290677,0.6416666666912675,0.6726147415697105,1.1916666666847222,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.671152767509739e-12
TS_001,unstressed,False,0.0,267.0,4.833333333290632,0.6416666666912929,0.6726147415697105,1.191666666684742,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.680700685521515e-12
TS_001,unstressed,False,0.0,270.0,4.833333333290587,0.6416666666913182,0.6726147415697105,1.191666666684762,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.69019309238206e-12
TS_001,unstressed,False,0.0,273.0,4.8333333332905415,0.6416666666913436,0.6726147415697105,1.1916666666847817,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.699796521545068e-12
TS_001,unstressed,False,0.0,276.0,4.833333333290496,0.6416666666913691,0.6726147415697105,1.1916666666848017,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.709344439556844e-12
TS_001,unstressed,False,0.0,279.0,4.833333333290451,0.6416666666913945,0.6726147415697105,1.1916666666848217,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.71889235756862e-12
TS_001,unstressed,False,0.0,282.0,4.8333333332904065,0.6416666666914199,0.6726147415697105,1.1916666666848406,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.728773342487784e-12
TS_001,unstressed,False,0.0,285.0,4.833333333290361,0.6416666666914452,0.6726147415697105,1.1916666666848605,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.73826574934833e-12
TS_001,unstressed,False,0.0,288.0,4.833333333290316,0.6416666666914707,0.6726147415697105,1.1916666666848803,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.747869178511337e-12
TS_001,unstressed,False,0.0,291.0,4.833333333290271,0.6416666666914961,0.6726147415697105,1.1916666666849003,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.757361585371882e-12
TS_001,unstressed,False,0.0,294.0,4.833333333290225,0.6416666666915215,0.6726147415697105,1.1916666666849203,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.766909503383658e-12
TS_001,unstressed,False,0.0,297.0,4.83333333329018,0.6416666666915469,0.6726147415697105,1.19166666668494,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.776568443697897e-12
TS_001,unstressed,False,0.0,300.0,4.833333333290136,0.6416666666915722,0.6726147415697105,1.1916666666849591,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.786282895163367e-12
TS_001,unstressed,False,0.0,303.0,4.83333333329009,0.6416666666915977,0.6726147415697105,1.191666666684979,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.795941835477606e-12
TS_001,unstressed,False,0.0,306.0,4.833333333290045,0.6416666666916231,0.6726147415697105,1.1916666666849989,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.805434242338151e-12
TS_001,unstressed,False,0.0,309.0,4.83333333329,0.6416666666916485,0.6726147415697105,1.1916666666850189,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.814982160349928e-12
TS_001,unstressed,False,0.0,312.0,4.833333333289954,0.6416666666916739,0.6726147415697105,1.1916666666850386,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.824585589512935e-12
TS_001,unstressed,False,0.0,315.0,4.833333333289909,0.6416666666916994,0.6726147415697105,1.1916666666850584,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.834189018675943e-12
TS_001,unstressed,False,0.0,318.0,4.833333333289865,0.6416666666917247,0.6726147415697105,1.1916666666850775,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.843958981292644e-12
TS_001,unstressed,False,0.0,321.0,4.833333333289819,0.6416666666917501,0.6726147415697105,1.1916666666850975,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.85350689930442e-12
TS_001,unstressed,False,0.0,324.0,4.833333333289774,0.6416666666917755,0.6726147415697105,1.1916666666851174,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.862999306164966e-12
TS_001,unstressed,False,0.0,327.0,4.833333333289729,0.641666666691801,0.6726147415697105,1.1916666666851372,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.872602735327973e-12
TS_001,unstressed,False,0.0,330.0,4.8333333332896835,0.6416666666918264,0.6726147415697105,1.191666666685157,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.882261675642212e-12
TS_001,unstressed,False,0.0,333.0,4.833333333289638,0.6416666666918517,0.6726147415697105,1.191666666685177,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.891698571351526e-12
TS_001,unstressed,False,0.0,336.0,4.833333333289593,0.6416666666918771,0.6726147415697105,1.191666666685197,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.901246489363302e-12
TS_001,unstressed,False,0.0,339.0,4.8333333332895485,0.6416666666919025,0.6726147415697105,1.191666666685216,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.911071963131235e-12
TS_001,unstressed,False,0.0,342.0,4.833333333289503,0.641666666691928,0.6726147415697105,1.1916666666852358,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.920675392294243e-12
TS_001,unstressed,False,0.0,345.0,4.833333333289458,0.6416666666919534,0.6726147415697105,1.1916666666852556,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.93027882145725e-12
TS_001,unstressed,False,0.0,348.0,4.833333333289413,0.6416666666919788,0.6726147415697105,1.1916666666852755,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.939826739469027e-12
TS_001,unstressed,False,0.0,351.0,4.833333333289367,0.6416666666920041,0.6726147415697105,1.1916666666852955,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.94926363517834e-12
TS_001,unstressed,False,0.0,354.0,4.833333333289322,0.6416666666920295,0.6726147415697105,1.1916666666853155,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.958811553190117e-12
TS_001,unstressed,False,0.0,357.0,4.833333333289278,0.641666666692055,0.6726147415697105,1.1916666666853344,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.96869253810928e-12
TS_001,unstressed,False,0.0,360.0,4.833333333289232,0.6416666666920804,0.6726147415697105,1.1916666666853541,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.97835147842352e-12
TS_001,unstressed,False,0.0,363.0,4.833333333289187,0.6416666666921058,0.6726147415697105,1.1916666666853741,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.987899396435296e-12
TS_001,unstressed,False,0.0,366.0,4.833333333289142,0.6416666666921311,0.6726147415697105,1.1916666666853941,0.7645848404506014,0.5628004179796882,0.039643115505817374,9.99733629214461e-12
TS_001,unstressed,False,0.0,369.0,4.833333333289096,0.6416666666921566,0.6726147415697105,1.191666666685414,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0006884210156386e-11
TS_001,unstressed,False,0.0,372.0,4.833333333289051,0.641666666692182,0.6726147415697105,1.1916666666854339,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0016487639319394e-11
TS_001,unstressed,False,0.0,375.0,4.833333333289007,0.6416666666922074,0.6726147415697105,1.1916666666854527,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0026368624238557e-11
TS_001,unstressed,False,0.0,378.0,4.833333333288961,0.6416666666922328,0.6726147415697105,1.1916666666854727,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0035916542250334e-11
TS_001,unstressed,False,0.0,381.0,4.833333333288916,0.6416666666922581,0.6726147415697105,1.1916666666854927,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0045353437959648e-11
TS_001,unstressed,False,0.0,384.0,4.833333333288871,0.6416666666922836,0.6726147415697105,1.1916666666855127,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0054901355971424e-11
TS_001,unstressed,False,0.0,387.0,4.8333333332888255,0.641666666692309,0.6726147415697105,1.1916666666855324,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0064504785134432e-11
TS_001,unstressed,False,0.0,390.0,4.83333333328878,0.6416666666923344,0.6726147415697105,1.1916666666855522,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.007416372544867e-11
TS_001,unstressed,False,0.0,393.0,4.833333333288735,0.6416666666923598,0.6726147415697105,1.1916666666855722,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0083656132309216e-11
TS_001,unstressed,False,0.0,396.0,4.8333333332886905,0.6416666666923853,0.6726147415697105,1.1916666666855913,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0093481606077148e-11
TS_001,unstressed,False,0.0,399.0,4.833333333288645,0.6416666666924106,0.6726147415697105,1.1916666666856113,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0102918501786462e-11
TS_001,unstressed,False,0.0,402.0,4.833333333288616,0.6416666666924272,0.6726147415697105,1.1916666666856237,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0109413306480519e-11
TS_001,unstressed,False,0.0,405.0,4.833333333288614,0.6416666666924282,0.6726147415697105,1.1916666666856246,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0109746373387907e-11
TS_001,unstressed,False,0.0,408.0,4.833333333288612,0.6416666666924291,0.6726147415697105,1.1916666666856255,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0110023929144063e-11
TS_001,unstressed,False,0.0,411.0,4.833333333288611,0.6416666666924301,0.6726147415697105,1.1916666666856264,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.011035699605145e-11
TS_001,unstressed,False,0.0,414.0,4.833333333288609,0.6416666666924311,0.6726147415697105,1.191666666685627,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.01108010852613e-11
TS_001,unstressed,False,0.0,417.0,4.833333333288607,0.641666666692432,0.6726147415697105,1.191666666685628,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0111023129866226e-11
TS_001,unstressed,False,0.0,420.0,4.833333333288605,0.641666666692433,0.6726147415697105,1.1916666666856286,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0111467219076076e-11
TS_001,unstressed,False,0.0,423.0,4.8333333332886035,0.6416666666924339,0.6726147415697105,1.1916666666856295,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0111744774832232e-11
TS_001,unstressed,False,0.0,426.0,4.833333333288602,0.6416666666924349,0.6726147415697105,1.1916666666856304,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.011207784173962e-11
TS_001,unstressed,False,0.0,429.0,4.8333333332886,0.6416666666924358,0.6726147415697105,1.1916666666856313,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0112299886344545e-11
TS_001,unstressed,False,0.0,432.0,4.833333333288599,0.6416666666924368,0.6726147415697105,1.1916666666856313,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.011296602015932e-11
TS_001,unstressed,False,0.0,435.0,4.833333333288597,0.6416666666924377,0.6726147415697105,1.1916666666856321,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0113299087066707e-11
TS_001,unstressed,False,0.0,438.0,4.8333333332885955,0.6416666666924387,0.6726147415697105,1.1916666666856328,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0113687665125326e-11
TS_001,unstressed,False,0.0,441.0,4.833333333288594,0.6416666666924395,0.6726147415697105,1.1916666666856337,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0113965220881482e-11
TS_001,unstressed,False,0.0,444.0,4.833333333288592,0.6416666666924405,0.6726147415697105,1.1916666666856344,0.7645848404506014,0.5628004179796882,0.039643115505817374,1.0114353798940101e-11
